meta,low,base,high
hour,typical_year,typical_year,typical_year
7737,185.88375,247.845,309.80625
7738,131.8245,175.766,219.7075
7739,78.5565,104.742,130.9275
7740,77.2095,102.946,128.6825
7741,80.262,107.016,133.77
7742,83.27775,111.037,138.79625
7743,79.647,106.196,132.745
7744,105.9885,141.318,176.6475
7745,146.74875,195.665,244.58125
7746,194.6055,259.474,324.3425
7747,207.38625,276.515,345.64375
7748,172.9155,230.554,288.1925
7749,119.93925,159.919,199.89875
7750,70.566,94.088,117.61
7751,41.49075,55.321,69.15125
7752,29.5515,39.402,49.2525
7753,35.02275,46.697,58.37125
7754,38.391,51.188,63.985
7755,42.87075,57.161,71.45125
7756,42.73275,56.977,71.22125
7757,49.9905,66.654,83.3175
7758,91.26375,121.685,152.10625
7759,152.3865,203.182,253.9775
7760,192.52725,256.703,320.87875
7761,152.2755,203.034,253.7925
7762,114.07725,152.103,190.12875
7763,74.739,99.652,124.565
7764,63.7455,84.994,106.2425
7765,83.94825,111.931,139.91375
7766,78.9165,105.222,131.5275
7767,100.80525,134.407,168.00875
7768,123.927,165.236,206.545
7769,138.0285,184.038,230.0475
7770,182.10975,242.813,303.51625
7771,195.5745,260.766,325.9575
7772,165.06225,220.083,275.10375
7773,100.07025,133.427,166.78375
7774,37.1535,49.538,61.9225
7775,14.0085,18.678,23.3475
7776,25.0515,33.402,41.7525
7777,33.26475,44.353,55.44125
7778,32.883,43.844,54.805
7779,39.4515,52.602,65.7525
7780,39.71175,52.949,66.18625
7781,51.144,68.192,85.24
7782,89.86875,119.825,149.78125
7783,158.06175,210.749,263.43625
7784,210.62775,280.837,351.04625
7785,161.85825,215.811,269.76375
7786,105.597,140.796,175.995
7787,101.12775,134.837,168.54625
7788,70.85325,94.471,118.08875
7789,7.8105,10.414,13.0175
7790,91.40775,121.877,152.34625
7791,100.2555,133.674,167.0925
7792,102.70425,136.939,171.17375
7793,148.4895,197.986,247.4825
7794,190.21125,253.615,317.01875
7795,200.0685,266.758,333.4475
7796,161.1795,214.906,268.6325
7797,118.82175,158.429,198.03625
7798,70.22175,93.629,117.03625
7799,38.90625,51.875,64.84375
7800,20.9115,27.882,34.8525
7801,33.84975,45.133,56.41625
7802,35.31975,47.093,58.86625
7803,34.704,46.272,57.84
7804,36.69675,48.929,61.16125
7805,54.543,72.724,90.905
7806,110.88675,147.849,184.81125
7807,171.969,229.292,286.615
7808,200.71875,267.625,334.53125
7809,168.297,224.396,280.495
7810,107.703,143.604,179.505
7811,8.484,11.312,14.14
7812,83.976,111.968,139.96
7813,83.83725,111.783,139.72875
7814,87.36825,116.491,145.61375
7815,96.27225,128.363,160.45375
7816,117.6165,156.822,196.0275
7817,156.50775,208.677,260.84625
7818,213.19575,284.261,355.32625
7819,233.98275,311.977,389.97125
7820,193.461,257.948,322.435
7821,139.04175,185.389,231.73625
7822,64.91325,86.551,108.18875
7823,38.2665,51.022,63.7775
7824,27.01125,36.015,45.01875
7825,34.12575,45.501,56.87625
7826,37.866,50.488,63.11
7827,41.68275,55.577,69.47125
7828,45.759,61.012,76.265
7829,47.67975,63.573,79.46625
7830,88.25925,117.679,147.09875
7831,155.01525,206.687,258.35875
7832,191.472,255.296,319.12
7833,172.96875,230.625,288.28125
7834,95.15475,126.873,158.59125
7835,85.80375,114.405,143.00625
7836,80.9955,107.994,134.9925
7837,89.29725,119.063,148.82875
7838,10.63125,14.175,17.71875
7839,10.52475,14.033,17.54125
7840,105.81525,141.087,176.35875
7841,143.28675,191.049,238.81125
7842,176.178,234.904,293.63
7843,20.80125,27.735,34.66875
7844,182.874,243.832,304.79
7845,124.497,165.996,207.495
7846,56.58225,75.443,94.30375
7847,18.942,25.256,31.57
7848,11.811,15.748,19.685
7849,17.922,23.896,29.87
7850,3.23625,4.315,5.39375
7851,34.59225,46.123,57.65375
7852,35.72475,47.633,59.54125
7853,59.67225,79.563,99.45375
7854,87.741,116.988,146.235
7855,137.10675,182.809,228.51125
7856,141.72375,188.965,236.20625
7857,138.06675,184.089,230.11125
7858,101.7885,135.718,169.6475
7859,9.9225,13.23,16.5375
7860,98.4255,131.234,164.0425
7861,96.50025,128.667,160.83375
7862,11.23725,14.983,18.72875
7863,12.942,17.256,21.57
7864,15.396,20.528,25.66
7865,15.36,20.48,25.6
7866,180.0255,240.034,300.0425
7867,175.587,234.116,292.645
7868,136.152,181.536,226.92
7869,94.32825,125.771,157.21375
7870,59.89275,79.857,99.82125
7871,33.68175,44.909,56.13625
7872,27.86925,37.159,46.44875
7873,32.403,43.204,54.005
7874,33.7815,45.042,56.3025
7875,3.5445,4.726,5.9075
7876,47.8065,63.742,79.6775
7877,61.62225,82.163,102.70375
7878,84.6855,112.914,141.1425
7879,129.4695,172.626,215.7825
7880,151.3965,201.862,252.3275
7881,138.13275,184.177,230.22125
7882,113.79825,151.731,189.66375
7883,98.24475,130.993,163.74125
7884,103.293,137.724,172.155
7885,9.56475,12.753,15.94125
7886,102.22725,136.303,170.37875
7887,113.36025,151.147,188.93375
7888,147.74475,196.993,246.24125
7889,176.78625,235.715,294.64375
7890,188.40975,251.213,314.01625
7891,179.274,239.032,298.79
7892,144.05625,192.075,240.09375
7893,94.59225,126.123,157.65375
7894,53.106,70.808,88.51
7895,23.526,31.368,39.21
7896,16.7235,22.298,27.8725
7897,28.911,38.548,48.185
7898,37.56975,50.093,62.61625
7899,39.102,52.136,65.17
7900,40.389,53.852,67.315
7901,58.66875,78.225,97.78125
7902,94.73325,126.311,157.88875
7903,16.554,22.072,27.59
7904,21.126,28.168,35.21
7905,162.40125,216.535,270.66875
7906,97.40175,129.869,162.33625
7907,75.684,100.912,126.14
7908,88.74225,118.323,147.90375
7909,69.48825,92.651,115.81375
7910,75.51675,100.689,125.86125
7911,92.619,123.492,154.365
7912,96.3765,128.502,160.6275
7913,143.36475,191.153,238.94125
7914,19.353,25.804,32.255
7915,20.73975,27.653,34.56625
7916,186.29775,248.397,310.49625
7917,101.5905,135.454,169.3175
7918,45.14025,60.187,75.23375
7919,31.01625,41.355,51.69375
7920,25.22025,33.627,42.03375
7921,30.294,40.392,50.49
7922,36.79725,49.063,61.32875
7923,39.711,52.948,66.185
7924,45.732,60.976,76.22
7925,61.29525,81.727,102.15875
7926,111.0165,148.022,185.0275
7927,162.6405,216.854,271.0675
7928,190.11525,253.487,316.85875
7929,183.53625,244.715,305.89375
7930,99.432,132.576,165.72
7931,78.8805,105.174,131.4675
7932,79.437,105.916,132.395
7933,81.4305,108.574,135.7175
7934,77.3865,103.182,128.9775
7935,98.91675,131.889,164.86125
7936,104.0805,138.774,173.4675
7937,14.83425,19.779,24.72375
7938,193.03125,257.375,321.71875
7939,211.269,281.692,352.115
7940,183.81975,245.093,306.36625
7941,117.10575,156.141,195.17625
7942,64.2045,85.606,107.0075
7943,33.5835,44.778,55.9725
7944,14.90325,19.871,24.83875
7945,22.9845,30.646,38.3075
7946,38.037,50.716,63.395
7947,41.94675,55.929,69.91125
7948,48.9315,65.242,81.5525
7949,62.4795,83.306,104.1325
7950,85.09125,113.455,141.81875
7951,142.20075,189.601,237.00125
7952,174.93525,233.247,291.55875
7953,159.7245,212.966,266.2075
7954,122.86275,163.817,204.77125
7955,85.881,114.508,143.135
7956,71.81175,95.749,119.68625
7957,83.67225,111.563,139.45375
7958,89.93625,119.915,149.89375
7959,101.7915,135.722,169.6525
7960,139.362,185.816,232.27
7961,161.259,215.012,268.765
7962,199.8405,266.454,333.0675
7963,214.974,286.632,358.29
7964,16.65225,22.203,27.75375
7965,125.15175,166.869,208.58625
7966,57.95625,77.275,96.59375
7967,27.012,36.016,45.02
7968,15.21825,20.291,25.36375
7969,27.65175,36.869,46.08625
7970,33.40275,44.537,55.67125
7971,36.7485,48.998,61.2475
7972,48.183,64.244,80.305
7973,59.46975,79.293,99.11625
7974,98.6145,131.486,164.3575
7975,20.1555,26.874,33.5925
7976,223.24725,297.663,372.07875
7977,181.461,241.948,302.435
7978,107.69175,143.589,179.48625
7979,71.9835,95.978,119.9725
7980,62.4495,83.266,104.0825
7981,7.28925,9.719,12.14875
7982,70.6995,94.266,117.8325
7983,89.86425,119.819,149.77375
7984,102.43425,136.579,170.72375
7985,150.8355,201.114,251.3925
7986,204.76125,273.015,341.26875
7987,248.05125,330.735,413.41875
7988,197.5665,263.422,329.2775
7989,117.4905,156.654,195.8175
7990,62.38875,83.185,103.98125
7991,34.79025,46.387,57.98375
7992,24.78075,33.041,41.30125
7993,31.119,41.492,51.865
7994,29.76075,39.681,49.60125
7995,32.8695,43.826,54.7825
7996,36.3855,48.514,60.6425
7997,54.67575,72.901,91.12625
7998,10.0215,13.362,16.7025
7999,164.154,218.872,273.59
8000,212.07825,282.771,353.46375
8001,171.864,229.152,286.44
8002,11.47875,15.305,19.13125
8003,8.32575,11.101,13.87625
8004,68.607,91.476,114.345
8005,82.032,109.376,136.72
8006,83.6205,111.494,139.3675
8007,80.00625,106.675,133.34375
8008,116.178,154.904,193.63
8009,137.4885,183.318,229.1475
8010,194.097,258.796,323.495
8011,206.55075,275.401,344.25125
8012,193.61625,258.155,322.69375
8013,132.4635,176.618,220.7725
8014,68.42175,91.229,114.03625
8015,36.3555,48.474,60.5925
8016,1.33125,1.775,2.21875
8017,15.639,20.852,26.065
8018,28.2855,37.714,47.1425
8019,38.304,51.072,63.84
8020,40.614,54.152,67.69
8021,56.577,75.436,94.295
8022,97.44375,129.925,162.40625
8023,125.85225,167.803,209.75375
8024,142.81575,190.421,238.02625
8025,134.05425,178.739,223.42375
8026,116.87025,155.827,194.78375
8027,108.75525,145.007,181.25875
8028,115.332,153.776,192.22
8029,91.11375,121.485,151.85625
8030,98.6415,131.522,164.4025
8031,132.174,176.232,220.29
8032,142.9815,190.642,238.3025
8033,159.71625,212.955,266.19375
8034,165.83325,221.111,276.38875
8035,168.36075,224.481,280.60125
8036,129.56175,172.749,215.93625
8037,94.728,126.304,157.88
8038,61.62075,82.161,102.70125
8039,30.81225,41.083,51.35375
8040,27.55275,36.737,45.92125
8041,2.946,3.928,4.91
8042,30.813,41.084,51.355
8043,2.9985,3.998,4.9975
8044,44.34525,59.127,73.90875
8045,5.4,7.2,9
8046,90.58875,120.785,150.98125
8047,138.91725,185.223,231.52875
8048,158.8905,211.854,264.8175
8049,124.92525,166.567,208.20875
8050,125.277,167.036,208.795
8051,99.91875,133.225,166.53125
8052,96.024,128.032,160.04
8053,107.72775,143.637,179.54625
8054,120.453,160.604,200.755
8055,123.5835,164.778,205.9725
8056,140.90925,187.879,234.84875
8057,163.437,217.916,272.395
8058,194.87325,259.831,324.78875
8059,186.40875,248.545,310.68125
8060,129.54975,172.733,215.91625
8061,79.38825,105.851,132.31375
8062,5.89275,7.857,9.82125
8063,36.75375,49.005,61.25625
8064,24.7665,33.022,41.2775
8065,29.0565,38.742,48.4275
8066,33.24825,44.331,55.41375
8067,43.47975,57.973,72.46625
8068,43.9005,58.534,73.1675
8069,59.41875,79.225,99.03125
8070,95.15475,126.873,158.59125
8071,163.7955,218.394,272.9925
8072,209.65875,279.545,349.43125
8073,168.41625,224.555,280.69375
8074,103.54125,138.055,172.56875
8075,84.23025,112.307,140.38375
8076,93.6345,124.846,156.0575
8077,88.64775,118.197,147.74625
8078,111.168,148.224,185.28
8079,99.23775,132.317,165.39625
8080,129.0795,172.106,215.1325
8081,145.80975,194.413,243.01625
8082,191.73675,255.649,319.56125
8083,223.0305,297.374,371.7175
8084,175.03875,233.385,291.73125
8085,11.21475,14.953,18.69125
8086,5.68275,7.577,9.47125
8087,34.4115,45.882,57.3525
8088,25.2885,33.718,42.1475
8089,2.99925,3.999,4.99875
8090,30.77325,41.031,51.28875
8091,33.30675,44.409,55.51125
8092,39.6345,52.846,66.0575
8093,58.35225,77.803,97.25375
8094,107.47875,143.305,179.13125
8095,17.97075,23.961,29.95125
8096,217.30275,289.737,362.17125
8097,167.88375,223.845,279.80625
8098,103.26075,137.681,172.10125
8099,83.64975,111.533,139.41625
8100,90.3645,120.486,150.6075
8101,8.32725,11.103,13.87875
8102,92.274,123.032,153.79
8103,121.02675,161.369,201.71125
8104,109.326,145.768,182.21
8105,137.9205,183.894,229.8675
8106,197.81325,263.751,329.68875
8107,199.08075,265.441,331.80125
8108,165.324,220.432,275.54
8109,108.96975,145.293,181.61625
8110,61.0545,81.406,101.7575
8111,3.72,4.96,6.2
8112,13.269,17.692,22.115
8113,17.54925,23.399,29.24875
8114,28.6485,38.198,47.7475
8115,34.80525,46.407,58.00875
8116,41.40825,55.211,69.01375
8117,64.02825,85.371,106.71375
8118,92.043,122.724,153.405
8119,168.24375,224.325,280.40625
8120,19.353,25.804,32.255
8121,17.21475,22.953,28.69125
8122,119.8215,159.762,199.7025
8123,89.8965,119.862,149.8275
8124,64.7055,86.274,107.8425
8125,71.8905,95.854,119.8175
8126,73.65975,98.213,122.76625
8127,82.539,110.052,137.565
8128,116.06625,154.755,193.44375
8129,146.66475,195.553,244.44125
8130,181.368,241.824,302.28
8131,206.73225,275.643,344.55375
8132,199.7415,266.322,332.9025
8133,126.894,169.192,211.49
8134,49.95225,66.603,83.25375
8135,1.5525,2.07,2.5875
8136,12.8085,17.078,21.3475
8137,20.5245,27.366,34.2075
8138,31.59375,42.125,52.65625
8139,3.7755,5.034,6.2925
8140,44.84925,59.799,74.74875
8141,49.04925,65.399,81.74875
8142,96.3555,128.474,160.5925
8143,163.6695,218.226,272.7825
8144,203.55525,271.407,339.25875
8145,167.5845,223.446,279.3075
8146,124.89225,166.523,208.15375
8147,84.18075,112.241,140.30125
8148,74.99475,99.993,124.99125
8149,7.55775,10.077,12.59625
8150,69.663,92.884,116.105
8151,95.223,126.964,158.705
8152,126.57375,168.765,210.95625
8153,134.5665,179.422,224.2775
8154,177.28425,236.379,295.47375
8155,207.41325,276.551,345.68875
8156,187.473,249.964,312.455
8157,113.532,151.376,189.22
8158,49.86975,66.493,83.11625
8159,2.12925,2.839,3.54875
8160,28.95075,38.601,48.25125
8161,31.71375,42.285,52.85625
8162,33.80925,45.079,56.34875
8163,3.5835,4.778,5.9725
8164,41.40675,55.209,69.01125
8165,59.14275,78.857,98.57125
8166,95.08125,126.775,158.46875
8167,160.1505,213.534,266.9175
8168,213.27975,284.373,355.46625
8169,160.4895,213.986,267.4825
8170,11.39325,15.191,18.98875
8171,90.5805,120.774,150.9675
8172,71.7945,95.726,119.6575
8173,78.459,104.612,130.765
8174,106.9335,142.578,178.2225
8175,9.669,12.892,16.115
8176,97.42575,129.901,162.37625
8177,151.16475,201.553,251.94125
8178,203.226,270.968,338.71
8179,21.576,28.768,35.96
8180,195.903,261.204,326.505
8181,112.95075,150.601,188.25125
8182,65.09175,86.789,108.48625
8183,34.57575,46.101,57.62625
8184,15.30825,20.411,25.51375
8185,1.83825,2.451,3.06375
8186,29.967,39.956,49.945
8187,33.81675,45.089,56.36125
8188,38.8845,51.846,64.8075
8189,59.22075,78.961,98.70125
8190,96.966,129.288,161.61
8191,152.5755,203.434,254.2925
8192,154.07775,205.437,256.79625
8193,14.463,19.284,24.105
8194,110.9265,147.902,184.8775
8195,90.46875,120.625,150.78125
8196,92.03175,122.709,153.38625
8197,9.7185,12.958,16.1975
8198,102.87825,137.171,171.46375
8199,124.70025,166.267,207.83375
8200,137.48325,183.311,229.13875
8201,157.8765,210.502,263.1275
8202,172.8045,230.406,288.0075
8203,169.42275,225.897,282.37125
8204,142.758,190.344,237.93
8205,89.21625,118.955,148.69375
8206,54.42675,72.569,90.71125
8207,38.59875,51.465,64.33125
8208,28.437,37.916,47.395
8209,2.98275,3.977,4.97125
8210,32.27025,43.027,53.78375
8211,36.03225,48.043,60.05375
8212,41.16675,54.889,68.61125
8213,58.8645,78.486,98.1075
8214,94.2615,125.682,157.1025
8215,131.28225,175.043,218.80375
8216,11.85375,15.805,19.75625
8217,11.71575,15.621,19.52625
8218,123.68775,164.917,206.14625
8219,110.25375,147.005,183.75625
8220,104.75325,139.671,174.58875
8221,110.811,147.748,184.685
8222,106.1415,141.522,176.9025
8223,109.6845,146.246,182.8075
8224,137.83275,183.777,229.72125
8225,168.801,225.068,281.335
8226,194.43225,259.243,324.05375
8227,195.5235,260.698,325.8725
8228,153.6045,204.806,256.0075
8229,99.729,132.972,166.215
8230,62.65875,83.545,104.43125
8231,22.1895,29.586,36.9825
8232,25.33425,33.779,42.22375
8233,32.78175,43.709,54.63625
8234,34.6995,46.266,57.8325
8235,3.85575,5.141,6.42625
8236,47.916,63.888,79.86
8237,43.50825,58.011,72.51375
8238,87.5205,116.694,145.8675
8239,16.30275,21.737,27.17125
8240,192.23775,256.317,320.39625
8241,181.032,241.376,301.72
8242,104.53575,139.381,174.22625
8243,71.61225,95.483,119.35375
8244,69.3795,92.506,115.6325
8245,76.25475,101.673,127.09125
8246,89.18925,118.919,148.64875
8247,96.56775,128.757,160.94625
8248,10.54725,14.063,17.57875
8249,147.282,196.376,245.47
8250,189.33825,252.451,315.56375
8251,213.28575,284.381,355.47625
8252,174.9855,233.314,291.6425
8253,131.03025,174.707,218.38375
8254,60.64575,80.861,101.07625
8255,29.6415,39.522,49.4025
8256,9.82125,13.095,16.36875
8257,18.16425,24.219,30.27375
8258,2.841,3.788,4.735
8259,36.6495,48.866,61.0825
8260,37.9245,50.566,63.2075
8261,56.41875,75.225,94.03125
8262,92.48175,123.309,154.13625
8263,171.75375,229.005,286.25625
8264,192.663,256.884,321.105
8265,16.68,22.24,27.8
8266,120.1395,160.186,200.2325
8267,88.242,117.656,147.07
8268,67.51425,90.019,112.52375
8269,81.8835,109.178,136.4725
8270,94.1655,125.554,156.9425
8271,92.5155,123.354,154.1925
8272,113.45025,151.267,189.08375
8273,132.04725,176.063,220.07875
8274,195.69525,260.927,326.15875
8275,206.63925,275.519,344.39875
8276,169.98375,226.645,283.30625
8277,110.24325,146.991,183.73875
8278,39.44175,52.589,65.73625
8279,15.26025,20.347,25.43375
8280,15.9195,21.226,26.5325
8281,30.558,40.744,50.93
8282,35.49975,47.333,59.16625
8283,36.777,49.036,61.295
8284,44.80125,59.735,74.66875
8285,49.28025,65.707,82.13375
8286,95.59875,127.465,159.33125
8287,167.3595,223.146,278.9325
8288,180.56325,240.751,300.93875
8289,150.516,200.688,250.86
8290,11.943,15.924,19.905
8291,77.664,103.552,129.44
8292,7.08975,9.453,11.81625
8293,84.12675,112.169,140.21125
8294,105.408,140.544,175.68
8295,94.65675,126.209,157.76125
8296,116.46825,155.291,194.11375
8297,148.6335,198.178,247.7225
8298,183.2205,244.294,305.3675
8299,20.53575,27.381,34.22625
8300,184.02675,245.369,306.71125
8301,125.80275,167.737,209.67125
8302,50.84475,67.793,84.74125
8303,18.00225,24.003,30.00375
8304,15.882,21.176,26.47
8305,20.47875,27.305,34.13125
8306,39.74925,52.999,66.24875
8307,43.65675,58.209,72.76125
8308,4.05825,5.411,6.76375
8309,54.903,73.204,91.505
8310,89.17125,118.895,148.61875
8311,169.97475,226.633,283.29125
8312,201.69225,268.923,336.15375
8313,149.8455,199.794,249.7425
8314,90.042,120.056,150.07
8315,63.81375,85.085,106.35625
8316,99.066,132.088,165.11
8317,77.3715,103.162,128.9525
8318,70.03125,93.375,116.71875
8319,98.50725,131.343,164.17875
8320,105.9555,141.274,176.5925
8321,129.04575,172.061,215.07625
8322,174.462,232.616,290.77
8323,201.012,268.016,335.02
8324,175.25625,233.675,292.09375
8325,138.13875,184.185,230.23125
8326,6.8565,9.142,11.4275
8327,32.097,42.796,53.495
8328,2.6865,3.582,4.4775
8329,31.008,41.344,51.68
8330,31.22475,41.633,52.04125
8331,31.9245,42.566,53.2075
8332,37.27875,49.705,62.13125
8333,50.17575,66.901,83.62625
8334,91.48275,121.977,152.47125
8335,15.609,20.812,26.015
8336,197.244,262.992,328.74
8337,176.5305,235.374,294.2175
8338,98.06775,130.757,163.44625
8339,73.27125,97.695,122.11875
8340,83.148,110.864,138.58
8341,88.08975,117.453,146.81625
8342,80.4855,107.314,134.1425
8343,92.53425,123.379,154.22375
8344,109.45275,145.937,182.42125
8345,156.33825,208.451,260.56375
8346,213.47625,284.635,355.79375
8347,229.12575,305.501,381.87625
8348,176.02125,234.695,293.36875
8349,91.2615,121.682,152.1025
8350,35.3235,47.098,58.8725
8351,14.9295,19.906,24.8825
8352,24.801,33.068,41.335
8353,29.52075,39.361,49.20125
8354,32.931,43.908,54.885
8355,40.64775,54.197,67.74625
8356,5.085,6.78,8.475
8357,67.80075,90.401,113.00125
8358,89.90325,119.871,149.83875
8359,125.7315,167.642,209.5525
8360,150.0165,200.022,250.0275
8361,132.4395,176.586,220.7325
8362,129.94125,173.255,216.56875
8363,104.163,138.884,173.605
8364,84.771,113.028,141.285
8365,100.97025,134.627,168.28375
8366,9.8445,13.126,16.4075
8367,10.164,13.552,16.94
8368,143.02725,190.703,238.37875
8369,160.9815,214.642,268.3025
8370,184.50975,246.013,307.51625
8371,179.067,238.756,298.445
8372,141.61125,188.815,236.01875
8373,110.26875,147.025,183.78125
8374,6.273,8.364,10.455
8375,35.3655,47.154,58.9425
8376,14.613,19.484,24.355
8377,19.7385,26.318,32.8975
8378,25.353,33.804,42.255
8379,32.793,43.724,54.655
8380,39.378,52.504,65.63
8381,58.04325,77.391,96.73875
8382,81.486,108.648,135.81
8383,113.85975,151.813,189.76625
8384,15.7515,21.002,26.2525
8385,148.677,198.236,247.795
8386,107.75175,143.669,179.58625
8387,92.7015,123.602,154.5025
8388,112.62825,150.171,187.71375
8389,9.94575,13.261,16.57625
8390,109.44975,145.933,182.41625
8391,139.6215,186.162,232.7025
8392,153.957,205.276,256.595
