meta;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1
hour;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035
314;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
315;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
316;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
317;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
318;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
319;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
320;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
321;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
322;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
323;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
324;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
325;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
326;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
327;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
328;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
329;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
330;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
331;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
332;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
333;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
334;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
335;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
336;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
337;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
338;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
339;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
340;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
341;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
342;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
343;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
344;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
345;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
346;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
347;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
348;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
349;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
350;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
351;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
352;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
353;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
354;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
355;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
356;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
357;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
358;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
359;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
360;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
361;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
362;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
363;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
364;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
365;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
366;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
367;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
368;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
369;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
370;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
371;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
372;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
373;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
374;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
375;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
376;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
377;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
378;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
379;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
380;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
381;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
382;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
383;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
384;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
385;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
386;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
387;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
388;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
389;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
390;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
391;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
392;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
393;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
394;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
395;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
396;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
397;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
398;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
399;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
400;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
401;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
402;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
403;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
404;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
405;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
406;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
407;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
408;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
409;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
410;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
411;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
412;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
413;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
414;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
415;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
416;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
417;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
418;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
419;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
420;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
421;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
422;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
423;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
424;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
425;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
426;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
427;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
428;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
429;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
430;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
431;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
432;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
433;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
434;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
435;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
436;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
437;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
438;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
439;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
440;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
441;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
442;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
443;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
444;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
445;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
446;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
447;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
448;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
449;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
450;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
451;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
452;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
453;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
454;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
455;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
456;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
457;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
458;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
459;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
460;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
461;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
462;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
463;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
464;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
465;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
466;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
467;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
468;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
469;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
470;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
471;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
472;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
473;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
474;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
475;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
476;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
477;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
478;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
479;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
480;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
481;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
482;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
483;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
484;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
485;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
486;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
487;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
488;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
489;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
490;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
491;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
492;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
493;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
494;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
495;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
496;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
497;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
498;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
499;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
500;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
501;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
502;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
503;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
504;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
505;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
506;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
507;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
508;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
509;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
510;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
511;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
512;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
513;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
514;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
515;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
516;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
517;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
518;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
519;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
520;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
521;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
522;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
523;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
524;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
525;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
526;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
527;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
528;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
529;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
530;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
531;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
532;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
533;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
534;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
535;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
536;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
537;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
538;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
539;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
540;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
541;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
542;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
543;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
544;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
545;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
546;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
547;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
548;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
549;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
550;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
551;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
552;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
553;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
554;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
555;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
556;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
557;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
558;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
559;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
560;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
561;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
562;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
563;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
564;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
565;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
566;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
567;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
568;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
569;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
570;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
571;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
572;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
573;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
574;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
575;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
576;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
577;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
578;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
579;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
580;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
581;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
582;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
583;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
584;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661;52,661
585;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951;56,951
586;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119;57,119
587;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259;52,259
588;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623;42,623
589;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487;43,487
590;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327;41,327
591;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127;48,127
592;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167;55,167
593;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387;72,387
594;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067;80,067
595;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965;69,965
596;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829;51,829
597;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709;51,709
598;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
599;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
600;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
601;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941;18,941
602;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
603;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101;17,101
604;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381;41,381
605;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165;34,165
606;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465;51,465
607;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629;63,629
