meta,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1
hour,2026,2027,2028,2029,2030
,Solar,Solar,Solar,Solar,Solar
2485,0.41088,0.41088,0.41088,0.41088,0.41088
2486,0.39475,0.39475,0.39475,0.39475,0.39475
2487,0.42144,0.42144,0.42144,0.42144,0.42144
2488,0.23525,0.23525,0.23525,0.23525,0.23525
2489,0.04524,0.04524,0.04524,0.04524,0.04524
2490,0,0,0,0,0
2491,0,0,0,0,0
2492,0,0,0,0,0
2493,0,0,0,0,0
2494,0,0,0,0,0
2495,0,0,0,0,0
2496,0,0,0,0,0
2497,0,0,0,0,0
2498,0,0,0,0,0
2499,0,0,0,0,0
2500,0,0,0,0,0
2501,0,0,0,0,0
2502,0.03554,0.03554,0.03554,0.03554,0.03554
2503,0.20502,0.20502,0.20502,0.20502,0.20502
2504,0.38316,0.38316,0.38316,0.38316,0.38316
2505,0.34348,0.34348,0.34348,0.34348,0.34348
2506,0.65333,0.65333,0.65333,0.65333,0.65333
2507,0.71872,0.71872,0.71872,0.71872,0.71872
2508,0.24029,0.24029,0.24029,0.24029,0.24029
2509,0.59865,0.59865,0.59865,0.59865,0.59865
2510,0.04117,0.04117,0.04117,0.04117,0.04117
2511,0.07217,0.07217,0.07217,0.07217,0.07217
2512,0.17787,0.17787,0.17787,0.17787,0.17787
2513,0.03077,0.03077,0.03077,0.03077,0.03077
2514,0,0,0,0,0
2515,0,0,0,0,0
2516,0,0,0,0,0
2517,0,0,0,0,0
2518,0,0,0,0,0
2519,0,0,0,0,0
2520,0,0,0,0,0
2521,0,0,0,0,0
2522,0,0,0,0,0
2523,0,0,0,0,0
2524,0,0,0,0,0
2525,0,0,0,0,0
2526,0.03631,0.03631,0.03631,0.03631,0.03631
2527,0.05229,0.05229,0.05229,0.05229,0.05229
2528,0.33687,0.33687,0.33687,0.33687,0.33687
2529,0.38147,0.38147,0.38147,0.38147,0.38147
2530,0.27554,0.27554,0.27554,0.27554,0.27554
2531,0.61385,0.61385,0.61385,0.61385,0.61385
2532,0.69478,0.69478,0.69478,0.69478,0.69478
2533,0.6907,0.6907,0.6907,0.6907,0.6907
2534,0.39764,0.39764,0.39764,0.39764,0.39764
2535,0.31354,0.31354,0.31354,0.31354,0.31354
2536,0.21471,0.21471,0.21471,0.21471,0.21471
2537,0.03514,0.03514,0.03514,0.03514,0.03514
2538,0,0,0,0,0
2539,0,0,0,0,0
2540,0,0,0,0,0
2541,0,0,0,0,0
2542,0,0,0,0,0
2543,0,0,0,0,0
2544,0,0,0,0,0
2545,0,0,0,0,0
2546,0,0,0,0,0
2547,0,0,0,0,0
2548,0,0,0,0,0
2549,0,0,0,0,0
2550,0.03442,0.03442,0.03442,0.03442,0.03442
2551,0.17638,0.17638,0.17638,0.17638,0.17638
2552,0.40911,0.40911,0.40911,0.40911,0.40911
2553,0.56501,0.56501,0.56501,0.56501,0.56501
2554,0.67898,0.67898,0.67898,0.67898,0.67898
2555,0.72328,0.72328,0.72328,0.72328,0.72328
2556,0.71253,0.71253,0.71253,0.71253,0.71253
2557,0.66222,0.66222,0.66222,0.66222,0.66222
2558,0.56585,0.56585,0.56585,0.56585,0.56585
2559,0.412,0.412,0.412,0.412,0.412
2560,0.2417,0.2417,0.2417,0.2417,0.2417
2561,0.04089,0.04089,0.04089,0.04089,0.04089
2562,0,0,0,0,0
2563,0,0,0,0,0
2564,0,0,0,0,0
2565,0,0,0,0,0
2566,0,0,0,0,0
2567,0,0,0,0,0
2568,0,0,0,0,0
2569,0,0,0,0,0
2570,0,0,0,0,0
2571,0,0,0,0,0
2572,0,0,0,0,0
2573,0,0,0,0,0
2574,0.02306,0.02306,0.02306,0.02306,0.02306
2575,0.11188,0.11188,0.11188,0.11188,0.11188
2576,0.31274,0.31274,0.31274,0.31274,0.31274
2577,0.43062,0.43062,0.43062,0.43062,0.43062
2578,0.63044,0.63044,0.63044,0.63044,0.63044
2579,0.68317,0.68317,0.68317,0.68317,0.68317
2580,0.68098,0.68098,0.68098,0.68098,0.68098
2581,0.6912,0.6912,0.6912,0.6912,0.6912
2582,0.61263,0.61263,0.61263,0.61263,0.61263
2583,0.44498,0.44498,0.44498,0.44498,0.44498
2584,0.23437,0.23437,0.23437,0.23437,0.23437
2585,0.04954,0.04954,0.04954,0.04954,0.04954
2586,0,0,0,0,0
2587,0,0,0,0,0
2588,0,0,0,0,0
2589,0,0,0,0,0
2590,0,0,0,0,0
2591,0,0,0,0,0
2592,0,0,0,0,0
2593,0,0,0,0,0
2594,0,0,0,0,0
2595,0,0,0,0,0
2596,0,0,0,0,0
2597,0,0,0,0,0
2598,0.03362,0.03362,0.03362,0.03362,0.03362
2599,0.18408,0.18408,0.18408,0.18408,0.18408
2600,0.38669,0.38669,0.38669,0.38669,0.38669
2601,0.5453,0.5453,0.5453,0.5453,0.5453
2602,0.66514,0.66514,0.66514,0.66514,0.66514
2603,0.7374,0.7374,0.7374,0.7374,0.7374
2604,0.71143,0.71143,0.71143,0.71143,0.71143
2605,0.68142,0.68142,0.68142,0.68142,0.68142
2606,0.58364,0.58364,0.58364,0.58364,0.58364
2607,0.44819,0.44819,0.44819,0.44819,0.44819
2608,0.24468,0.24468,0.24468,0.24468,0.24468
2609,0.04985,0.04985,0.04985,0.04985,0.04985
2610,0,0,0,0,0
2611,0,0,0,0,0
2612,0,0,0,0,0
2613,0,0,0,0,0
2614,0,0,0,0,0
2615,0,0,0,0,0
2616,0,0,0,0,0
2617,0,0,0,0,0
2618,0,0,0,0,0
2619,0,0,0,0,0
2620,0,0,0,0,0
2621,0,0,0,0,0
2622,0.03884,0.03884,0.03884,0.03884,0.03884
2623,0.19852,0.19852,0.19852,0.19852,0.19852
2624,0.3804,0.3804,0.3804,0.3804,0.3804
2625,0.24977,0.24977,0.24977,0.24977,0.24977
2626,0.20491,0.20491,0.20491,0.20491,0.20491
2627,0.71054,0.71054,0.71054,0.71054,0.71054
2628,0.71856,0.71856,0.71856,0.71856,0.71856
2629,0.65581,0.65581,0.65581,0.65581,0.65581
2630,0.54795,0.54795,0.54795,0.54795,0.54795
2631,0.42108,0.42108,0.42108,0.42108,0.42108
2632,0.22507,0.22507,0.22507,0.22507,0.22507
2633,0.0426,0.0426,0.0426,0.0426,0.0426
2634,0,0,0,0,0
2635,0,0,0,0,0
2636,0,0,0,0,0
2637,0,0,0,0,0
2638,0,0,0,0,0
2639,0,0,0,0,0
2640,0,0,0,0,0
2641,0,0,0,0,0
2642,0,0,0,0,0
2643,0,0,0,0,0
2644,0,0,0,0,0
2645,0,0,0,0,0
2646,0.02291,0.02291,0.02291,0.02291,0.02291
2647,0.15782,0.15782,0.15782,0.15782,0.15782
2648,0.36166,0.36166,0.36166,0.36166,0.36166
2649,0.50896,0.50896,0.50896,0.50896,0.50896
2650,0.53589,0.53589,0.53589,0.53589,0.53589
2651,0.65341,0.65341,0.65341,0.65341,0.65341
2652,0.60615,0.60615,0.60615,0.60615,0.60615
2653,0.55366,0.55366,0.55366,0.55366,0.55366
2654,0.49026,0.49026,0.49026,0.49026,0.49026
2655,0.36557,0.36557,0.36557,0.36557,0.36557
2656,0.2122,0.2122,0.2122,0.2122,0.2122
2657,0.03937,0.03937,0.03937,0.03937,0.03937
2658,0,0,0,0,0
2659,0,0,0,0,0
2660,0,0,0,0,0
2661,0,0,0,0,0
2662,0,0,0,0,0
2663,0,0,0,0,0
2664,0,0,0,0,0
2665,0,0,0,0,0
2666,0,0,0,0,0
2667,0,0,0,0,0
2668,0,0,0,0,0
2669,0,0,0,0,0
2670,0.03927,0.03927,0.03927,0.03927,0.03927
2671,0.19994,0.19994,0.19994,0.19994,0.19994
2672,0.39632,0.39632,0.39632,0.39632,0.39632
2673,0.49806,0.49806,0.49806,0.49806,0.49806
2674,0.65706,0.65706,0.65706,0.65706,0.65706
2675,0.70386,0.70386,0.70386,0.70386,0.70386
2676,0.70828,0.70828,0.70828,0.70828,0.70828
2677,0.65482,0.65482,0.65482,0.65482,0.65482
2678,0.54908,0.54908,0.54908,0.54908,0.54908
2679,0.40838,0.40838,0.40838,0.40838,0.40838
2680,0.22006,0.22006,0.22006,0.22006,0.22006
2681,0.04226,0.04226,0.04226,0.04226,0.04226
2682,0,0,0,0,0
2683,0,0,0,0,0
2684,0,0,0,0,0
2685,0,0,0,0,0
2686,0,0,0,0,0
2687,0,0,0,0,0
2688,0,0,0,0,0
2689,0,0,0,0,0
2690,0,0,0,0,0
2691,0,0,0,0,0
2692,0,0,0,0,0
2693,0,0,0,0,0
2694,0.03845,0.03845,0.03845,0.03845,0.03845
2695,0.18049,0.18049,0.18049,0.18049,0.18049
2696,0.38876,0.38876,0.38876,0.38876,0.38876
2697,0.55719,0.55719,0.55719,0.55719,0.55719
2698,0.66042,0.66042,0.66042,0.66042,0.66042
2699,0.71303,0.71303,0.71303,0.71303,0.71303
2700,0.71131,0.71131,0.71131,0.71131,0.71131
2701,0.64601,0.64601,0.64601,0.64601,0.64601
2702,0.54994,0.54994,0.54994,0.54994,0.54994
2703,0.39985,0.39985,0.39985,0.39985,0.39985
2704,0.22306,0.22306,0.22306,0.22306,0.22306
2705,0.04668,0.04668,0.04668,0.04668,0.04668
2706,0,0,0,0,0
2707,0,0,0,0,0
2708,0,0,0,0,0
2709,0,0,0,0,0
2710,0,0,0,0,0
2711,0,0,0,0,0
2712,0,0,0,0,0
2713,0,0,0,0,0
2714,0,0,0,0,0
2715,0,0,0,0,0
2716,0,0,0,0,0
2717,0,0,0,0,0
2718,0.03711,0.03711,0.03711,0.03711,0.03711
2719,0.09954,0.09954,0.09954,0.09954,0.09954
2720,0.17723,0.17723,0.17723,0.17723,0.17723
2721,0.34687,0.34687,0.34687,0.34687,0.34687
2722,0.4044,0.4044,0.4044,0.4044,0.4044
2723,0.31789,0.31789,0.31789,0.31789,0.31789
2724,0.31946,0.31946,0.31946,0.31946,0.31946
2725,0.13755,0.13755,0.13755,0.13755,0.13755
2726,0.17019,0.17019,0.17019,0.17019,0.17019
2727,0.33364,0.33364,0.33364,0.33364,0.33364
2728,0.21579,0.21579,0.21579,0.21579,0.21579
2729,0.02996,0.02996,0.02996,0.02996,0.02996
2730,0,0,0,0,0
2731,0,0,0,0,0
2732,0,0,0,0,0
2733,0,0,0,0,0
2734,0,0,0,0,0
2735,0,0,0,0,0
2736,0,0,0,0,0
2737,0,0,0,0,0
2738,0,0,0,0,0
2739,0,0,0,0,0
2740,0,0,0,0,0
2741,0,0,0,0,0
2742,0.04109,0.04109,0.04109,0.04109,0.04109
2743,0.19739,0.19739,0.19739,0.19739,0.19739
2744,0.41279,0.41279,0.41279,0.41279,0.41279
2745,0.56912,0.56912,0.56912,0.56912,0.56912
2746,0.67144,0.67144,0.67144,0.67144,0.67144
2747,0.72001,0.72001,0.72001,0.72001,0.72001
2748,0.7331,0.7331,0.7331,0.7331,0.7331
2749,0.67875,0.67875,0.67875,0.67875,0.67875
2750,0.57879,0.57879,0.57879,0.57879,0.57879
2751,0.42778,0.42778,0.42778,0.42778,0.42778
2752,0.22921,0.22921,0.22921,0.22921,0.22921
2753,0.0443,0.0443,0.0443,0.0443,0.0443
2754,0,0,0,0,0
2755,0,0,0,0,0
2756,0,0,0,0,0
2757,0,0,0,0,0
2758,0,0,0,0,0
2759,0,0,0,0,0
2760,0,0,0,0,0
2761,0,0,0,0,0
2762,0,0,0,0,0
2763,0,0,0,0,0
2764,0,0,0,0,0
2765,0,0,0,0,0
2766,0.03507,0.03507,0.03507,0.03507,0.03507
2767,0.21104,0.21104,0.21104,0.21104,0.21104
2768,0.40302,0.40302,0.40302,0.40302,0.40302
2769,0.5391,0.5391,0.5391,0.5391,0.5391
2770,0.58131,0.58131,0.58131,0.58131,0.58131
2771,0.57646,0.57646,0.57646,0.57646,0.57646
2772,0.68469,0.68469,0.68469,0.68469,0.68469
2773,0.61276,0.61276,0.61276,0.61276,0.61276
2774,0.50346,0.50346,0.50346,0.50346,0.50346
2775,0.33585,0.33585,0.33585,0.33585,0.33585
2776,0.22679,0.22679,0.22679,0.22679,0.22679
2777,0.04412,0.04412,0.04412,0.04412,0.04412
2778,0,0,0,0,0
2779,0,0,0,0,0
2780,0,0,0,0,0
2781,0,0,0,0,0
2782,0,0,0,0,0
2783,0,0,0,0,0
2784,0,0,0,0,0
2785,0,0,0,0,0
2786,0,0,0,0,0
2787,0,0,0,0,0
2788,0,0,0,0,0
2789,0,0,0,0,0
2790,0.04113,0.04113,0.04113,0.04113,0.04113
2791,0.20022,0.20022,0.20022,0.20022,0.20022
2792,0.39717,0.39717,0.39717,0.39717,0.39717
2793,0.55115,0.55115,0.55115,0.55115,0.55115
2794,0,0,0,0,0
2795,0.69801,0.69801,0.69801,0.69801,0.69801
2796,0.69836,0.69836,0.69836,0.69836,0.69836
2797,0.61284,0.61284,0.61284,0.61284,0.61284
2798,0.51734,0.51734,0.51734,0.51734,0.51734
2799,0.36681,0.36681,0.36681,0.36681,0.36681
2800,0.20697,0.20697,0.20697,0.20697,0.20697
2801,0.04371,0.04371,0.04371,0.04371,0.04371
2802,0,0,0,0,0
2803,0,0,0,0,0
2804,0,0,0,0,0
2805,0,0,0,0,0
2806,0,0,0,0,0
2807,0,0,0,0,0
2808,0,0,0,0,0
2809,0,0,0,0,0
2810,0,0,0,0,0
2811,0,0,0,0,0
2812,0,0,0,0,0
2813,0,0,0,0,0
2814,0.04247,0.04247,0.04247,0.04247,0.04247
2815,0.1836,0.1836,0.1836,0.1836,0.1836
2816,0.25148,0.25148,0.25148,0.25148,0.25148
2817,0.52742,0.52742,0.52742,0.52742,0.52742
2818,0.64468,0.64468,0.64468,0.64468,0.64468
2819,0.5044,0.5044,0.5044,0.5044,0.5044
2820,0.70217,0.70217,0.70217,0.70217,0.70217
2821,0.52792,0.52792,0.52792,0.52792,0.52792
2822,0.4691,0.4691,0.4691,0.4691,0.4691
2823,0.36266,0.36266,0.36266,0.36266,0.36266
2824,0.1868,0.1868,0.1868,0.1868,0.1868
2825,0.03917,0.03917,0.03917,0.03917,0.03917
2826,0,0,0,0,0
2827,0,0,0,0,0
2828,0,0,0,0,0
2829,0,0,0,0,0
2830,0,0,0,0,0
2831,0,0,0,0,0
2832,0,0,0,0,0
2833,0,0,0,0,0
2834,0,0,0,0,0
2835,0,0,0,0,0
2836,0,0,0,0,0
2837,0,0,0,0,0
2838,0.04314,0.04314,0.04314,0.04314,0.04314
2839,0.13143,0.13143,0.13143,0.13143,0.13143
2840,0.07825,0.07825,0.07825,0.07825,0.07825
2841,0.45597,0.45597,0.45597,0.45597,0.45597
2842,0.62892,0.62892,0.62892,0.62892,0.62892
2843,0.58222,0.58222,0.58222,0.58222,0.58222
2844,0.70835,0.70835,0.70835,0.70835,0.70835
2845,0.61697,0.61697,0.61697,0.61697,0.61697
2846,0.5516,0.5516,0.5516,0.5516,0.5516
2847,0.36465,0.36465,0.36465,0.36465,0.36465
2848,0.19895,0.19895,0.19895,0.19895,0.19895
2849,0.03422,0.03422,0.03422,0.03422,0.03422
2850,0,0,0,0,0
2851,0,0,0,0,0
2852,0,0,0,0,0
2853,0,0,0,0,0
2854,0,0,0,0,0
2855,0,0,0,0,0
2856,0,0,0,0,0
2857,0,0,0,0,0
2858,0,0,0,0,0
2859,0,0,0,0,0
2860,0,0,0,0,0
2861,0,0,0,0,0
2862,0.04236,0.04236,0.04236,0.04236,0.04236
2863,0.17874,0.17874,0.17874,0.17874,0.17874
2864,0.39727,0.39727,0.39727,0.39727,0.39727
2865,0.55223,0.55223,0.55223,0.55223,0.55223
2866,0.65816,0.65816,0.65816,0.65816,0.65816
2867,0.70551,0.70551,0.70551,0.70551,0.70551
2868,0.71075,0.71075,0.71075,0.71075,0.71075
2869,0.64671,0.64671,0.64671,0.64671,0.64671
2870,0.54758,0.54758,0.54758,0.54758,0.54758
2871,0.40421,0.40421,0.40421,0.40421,0.40421
2872,0.21657,0.21657,0.21657,0.21657,0.21657
2873,0.04152,0.04152,0.04152,0.04152,0.04152
2874,0,0,0,0,0
2875,0,0,0,0,0
2876,0,0,0,0,0
2877,0,0,0,0,0
2878,0,0,0,0,0
2879,0,0,0,0,0
2880,0,0,0,0,0
2881,0,0,0,0,0
2882,0,0,0,0,0
2883,0,0,0,0,0
2884,0,0,0,0,0
2885,0,0,0,0,0
2886,0.04238,0.04238,0.04238,0.04238,0.04238
2887,0.20517,0.20517,0.20517,0.20517,0.20517
2888,0.3983,0.3983,0.3983,0.3983,0.3983
2889,0.55073,0.55073,0.55073,0.55073,0.55073
2890,0.56616,0.56616,0.56616,0.56616,0.56616
2891,0.66673,0.66673,0.66673,0.66673,0.66673
2892,0.68983,0.68983,0.68983,0.68983,0.68983
2893,0.62673,0.62673,0.62673,0.62673,0.62673
2894,0.53689,0.53689,0.53689,0.53689,0.53689
2895,0.40216,0.40216,0.40216,0.40216,0.40216
2896,0.21803,0.21803,0.21803,0.21803,0.21803
2897,0.04231,0.04231,0.04231,0.04231,0.04231
2898,0,0,0,0,0
2899,0,0,0,0,0
2900,0,0,0,0,0
2901,0,0,0,0,0
2902,0,0,0,0,0
2903,0,0,0,0,0
2904,0,0,0,0,0
2905,0,0,0,0,0
2906,0,0,0,0,0
2907,0,0,0,0,0
2908,0,0,0,0,0
2909,0,0,0,0,0
2910,0.04199,0.04199,0.04199,0.04199,0.04199
2911,0.20504,0.20504,0.20504,0.20504,0.20504
2912,0.39855,0.39855,0.39855,0.39855,0.39855
2913,0.53762,0.53762,0.53762,0.53762,0.53762
2914,0.56006,0.56006,0.56006,0.56006,0.56006
2915,0.52336,0.52336,0.52336,0.52336,0.52336
2916,0.58134,0.58134,0.58134,0.58134,0.58134
2917,0.61204,0.61204,0.61204,0.61204,0.61204
2918,0.49224,0.49224,0.49224,0.49224,0.49224
2919,0.37399,0.37399,0.37399,0.37399,0.37399
2920,0.22272,0.22272,0.22272,0.22272,0.22272
2921,0.04504,0.04504,0.04504,0.04504,0.04504
2922,0,0,0,0,0
2923,0,0,0,0,0
2924,0,0,0,0,0
2925,0,0,0,0,0
2926,0,0,0,0,0
2927,0,0,0,0,0
2928,0,0,0,0,0
2929,0,0,0,0,0
2930,0,0,0,0,0
2931,0,0,0,0,0
2932,0,0,0,0,0
2933,0,0,0,0,0
2934,0.04445,0.04445,0.04445,0.04445,0.04445
2935,0.16629,0.16629,0.16629,0.16629,0.16629
2936,0.32767,0.32767,0.32767,0.32767,0.32767
2937,0.53393,0.53393,0.53393,0.53393,0.53393
2938,0.64808,0.64808,0.64808,0.64808,0.64808
2939,0.70021,0.70021,0.70021,0.70021,0.70021
2940,0.70359,0.70359,0.70359,0.70359,0.70359
2941,0.6386,0.6386,0.6386,0.6386,0.6386
2942,0.54055,0.54055,0.54055,0.54055,0.54055
2943,0.39843,0.39843,0.39843,0.39843,0.39843
2944,0.21551,0.21551,0.21551,0.21551,0.21551
2945,0.04293,0.04293,0.04293,0.04293,0.04293
2946,0,0,0,0,0
2947,0,0,0,0,0
2948,0,0,0,0,0
2949,0,0,0,0,0
2950,0,0,0,0,0
2951,0,0,0,0,0
2952,0,0,0,0,0
2953,0,0,0,0,0
2954,0,0,0,0,0
2955,0,0,0,0,0
2956,0,0,0,0,0
2957,0,0,0,0,0
2958,0.03996,0.03996,0.03996,0.03996,0.03996
2959,0.15698,0.15698,0.15698,0.15698,0.15698
2960,0.24863,0.24863,0.24863,0.24863,0.24863
2961,0.25543,0.25543,0.25543,0.25543,0.25543
2962,0.14118,0.14118,0.14118,0.14118,0.14118
2963,0.26266,0.26266,0.26266,0.26266,0.26266
2964,0.51371,0.51371,0.51371,0.51371,0.51371
2965,0.60529,0.60529,0.60529,0.60529,0.60529
2966,0.35994,0.35994,0.35994,0.35994,0.35994
2967,0.19492,0.19492,0.19492,0.19492,0.19492
2968,0.14869,0.14869,0.14869,0.14869,0.14869
2969,0.04291,0.04291,0.04291,0.04291,0.04291
2970,0,0,0,0,0
2971,0,0,0,0,0
2972,0,0,0,0,0
2973,0,0,0,0,0
2974,0,0,0,0,0
2975,0,0,0,0,0
2976,0,0,0,0,0
2977,0,0,0,0,0
2978,0,0,0,0,0
2979,0,0,0,0,0
2980,0,0,0,0,0
2981,0,0,0,0,0
2982,0.04445,0.04445,0.04445,0.04445,0.04445
2983,0.20087,0.20087,0.20087,0.20087,0.20087
2984,0.39038,0.39038,0.39038,0.39038,0.39038
2985,0.54209,0.54209,0.54209,0.54209,0.54209
2986,0.64581,0.64581,0.64581,0.64581,0.64581
2987,0.69362,0.69362,0.69362,0.69362,0.69362
2988,0.70039,0.70039,0.70039,0.70039,0.70039
2989,0.63354,0.63354,0.63354,0.63354,0.63354
2990,0.53757,0.53757,0.53757,0.53757,0.53757
2991,0.39314,0.39314,0.39314,0.39314,0.39314
2992,0.21512,0.21512,0.21512,0.21512,0.21512
2993,0.04378,0.04378,0.04378,0.04378,0.04378
2994,0,0,0,0,0
2995,0,0,0,0,0
2996,0,0,0,0,0
2997,0,0,0,0,0
2998,0,0,0,0,0
2999,0,0,0,0,0
3000,0,0,0,0,0
3001,0,0,0,0,0
3002,0,0,0,0,0
3003,0,0,0,0,0
3004,0,0,0,0,0
3005,0,0,0,0,0
3006,0.01179,0.01179,0.01179,0.01179,0.01179
3007,0.0457,0.0457,0.0457,0.0457,0.0457
3008,0.11672,0.11672,0.11672,0.11672,0.11672
3009,0.30317,0.30317,0.30317,0.30317,0.30317
3010,0.32351,0.32351,0.32351,0.32351,0.32351
3011,0.2612,0.2612,0.2612,0.2612,0.2612
3012,0.28282,0.28282,0.28282,0.28282,0.28282
3013,0.20057,0.20057,0.20057,0.20057,0.20057
3014,0.24394,0.24394,0.24394,0.24394,0.24394
3015,0.23153,0.23153,0.23153,0.23153,0.23153
3016,0.1493,0.1493,0.1493,0.1493,0.1493
3017,0.03137,0.03137,0.03137,0.03137,0.03137
3018,0,0,0,0,0
3019,0,0,0,0,0
3020,0,0,0,0,0
3021,0,0,0,0,0
3022,0,0,0,0,0
3023,0,0,0,0,0
3024,0,0,0,0,0
3025,0,0,0,0,0
3026,0,0,0,0,0
3027,0,0,0,0,0
3028,0,0,0,0,0
3029,0,0,0,0,0
3030,0.04453,0.04453,0.04453,0.04453,0.04453
3031,0.14434,0.14434,0.14434,0.14434,0.14434
3032,0.33626,0.33626,0.33626,0.33626,0.33626
3033,0.5495,0.5495,0.5495,0.5495,0.5495
3034,0.64031,0.64031,0.64031,0.64031,0.64031
3035,0.68925,0.68925,0.68925,0.68925,0.68925
3036,0.69595,0.69595,0.69595,0.69595,0.69595
3037,0.63692,0.63692,0.63692,0.63692,0.63692
3038,0.53804,0.53804,0.53804,0.53804,0.53804
3039,0.38036,0.38036,0.38036,0.38036,0.38036
3040,0.21024,0.21024,0.21024,0.21024,0.21024
3041,0.04182,0.04182,0.04182,0.04182,0.04182
3042,0,0,0,0,0
3043,0,0,0,0,0
3044,0,0,0,0,0
3045,0,0,0,0,0
3046,0,0,0,0,0
3047,0,0,0,0,0
3048,0,0,0,0,0
3049,0,0,0,0,0
3050,0,0,0,0,0
3051,0,0,0,0,0
3052,0,0,0,0,0
3053,0,0,0,0,0
3054,0.04319,0.04319,0.04319,0.04319,0.04319
3055,0.20706,0.20706,0.20706,0.20706,0.20706
3056,0.39835,0.39835,0.39835,0.39835,0.39835
3057,0.54376,0.54376,0.54376,0.54376,0.54376
3058,0.64756,0.64756,0.64756,0.64756,0.64756
3059,0.69653,0.69653,0.69653,0.69653,0.69653
3060,0.70087,0.70087,0.70087,0.70087,0.70087
3061,0.63982,0.63982,0.63982,0.63982,0.63982
3062,0.53829,0.53829,0.53829,0.53829,0.53829
3063,0.39621,0.39621,0.39621,0.39621,0.39621
3064,0.20993,0.20993,0.20993,0.20993,0.20993
3065,0.04197,0.04197,0.04197,0.04197,0.04197
3066,0,0,0,0,0
3067,0,0,0,0,0
3068,0,0,0,0,0
3069,0,0,0,0,0
3070,0,0,0,0,0
3071,0,0,0,0,0
3072,0,0,0,0,0
3073,0,0,0,0,0
3074,0,0,0,0,0
3075,0,0,0,0,0
3076,0,0,0,0,0
3077,0,0,0,0,0
3078,0.00165,0.00165,0.00165,0.00165,0.00165
3079,0.03461,0.03461,0.03461,0.03461,0.03461
3080,0.06715,0.06715,0.06715,0.06715,0.06715
3081,0.15265,0.15265,0.15265,0.15265,0.15265
3082,0.26452,0.26452,0.26452,0.26452,0.26452
3083,0.42565,0.42565,0.42565,0.42565,0.42565
3084,0.69042,0.69042,0.69042,0.69042,0.69042
3085,0.63168,0.63168,0.63168,0.63168,0.63168
3086,0.53732,0.53732,0.53732,0.53732,0.53732
3087,0.39935,0.39935,0.39935,0.39935,0.39935
3088,0.21311,0.21311,0.21311,0.21311,0.21311
3089,0.03992,0.03992,0.03992,0.03992,0.03992
3090,0,0,0,0,0
3091,0,0,0,0,0
3092,0,0,0,0,0
3093,0,0,0,0,0
3094,0,0,0,0,0
3095,0,0,0,0,0
3096,0,0,0,0,0
3097,0,0,0,0,0
3098,0,0,0,0,0
3099,0,0,0,0,0
3100,0,0,0,0,0
3101,0,0,0,0,0
3102,0.04192,0.04192,0.04192,0.04192,0.04192
3103,0.17904,0.17904,0.17904,0.17904,0.17904
3104,0.1953,0.1953,0.1953,0.1953,0.1953
3105,0.24334,0.24334,0.24334,0.24334,0.24334
3106,0.64288,0.64288,0.64288,0.64288,0.64288
3107,0.60279,0.60279,0.60279,0.60279,0.60279
3108,0.64047,0.64047,0.64047,0.64047,0.64047
3109,0.41349,0.41349,0.41349,0.41349,0.41349
3110,0.44015,0.44015,0.44015,0.44015,0.44015
3111,0.41288,0.41288,0.41288,0.41288,0.41288
3112,0.21979,0.21979,0.21979,0.21979,0.21979
3113,0.04293,0.04293,0.04293,0.04293,0.04293
3114,0,0,0,0,0
3115,0,0,0,0,0
3116,0,0,0,0,0
3117,0,0,0,0,0
3118,0,0,0,0,0
3119,0,0,0,0,0
3120,0,0,0,0,0
3121,0,0,0,0,0
3122,0,0,0,0,0
3123,0,0,0,0,0
3124,0,0,0,0,0
3125,0,0,0,0,0
3126,0.04366,0.04366,0.04366,0.04366,0.04366
3127,0.20386,0.20386,0.20386,0.20386,0.20386
3128,0.39351,0.39351,0.39351,0.39351,0.39351
3129,0.50005,0.50005,0.50005,0.50005,0.50005
3130,0.59343,0.59343,0.59343,0.59343,0.59343
3131,0.67552,0.67552,0.67552,0.67552,0.67552
3132,0.68174,0.68174,0.68174,0.68174,0.68174
3133,0.60954,0.60954,0.60954,0.60954,0.60954
3134,0.5356,0.5356,0.5356,0.5356,0.5356
3135,0.4008,0.4008,0.4008,0.4008,0.4008
3136,0.21652,0.21652,0.21652,0.21652,0.21652
3137,0.04645,0.04645,0.04645,0.04645,0.04645
3138,0,0,0,0,0
3139,0,0,0,0,0
3140,0,0,0,0,0
3141,0,0,0,0,0
3142,0,0,0,0,0
3143,0,0,0,0,0
3144,0,0,0,0,0
3145,0,0,0,0,0
3146,0,0,0,0,0
3147,0,0,0,0,0
3148,0,0,0,0,0
3149,0,0,0,0,0
3150,0.0078,0.0078,0.0078,0.0078,0.0078
3151,0.04092,0.04092,0.04092,0.04092,0.04092
3152,0.17198,0.17198,0.17198,0.17198,0.17198
3153,0.06609,0.06609,0.06609,0.06609,0.06609
3154,0.29319,0.29319,0.29319,0.29319,0.29319
3155,0.54699,0.54699,0.54699,0.54699,0.54699
3156,0.61255,0.61255,0.61255,0.61255,0.61255
3157,0.55637,0.55637,0.55637,0.55637,0.55637
3158,0.54924,0.54924,0.54924,0.54924,0.54924
3159,0.39985,0.39985,0.39985,0.39985,0.39985
3160,0.21858,0.21858,0.21858,0.21858,0.21858
3161,0.04503,0.04503,0.04503,0.04503,0.04503
3162,0,0,0,0,0
3163,0,0,0,0,0
