meta,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1
hour,2026,2027,2028,2029,2030
7701,127.552,127.552,127.552,127.552,127.552
7702,50.208,50.208,50.208,50.208,50.208
7703,27.524,27.524,27.524,27.524,27.524
7704,19.998,19.998,19.998,19.998,19.998
7705,25.534,25.534,25.534,25.534,25.534
7706,51.822,51.822,51.822,51.822,51.822
7707,48.014,48.014,48.014,48.014,48.014
7708,57.666,57.666,57.666,57.666,57.666
7709,83.378,83.378,83.378,83.378,83.378
7710,128.437,128.437,128.437,128.437,128.437
7711,17.694,17.694,17.694,17.694,17.694
7712,214.498,214.498,214.498,214.498,214.498
7713,206.597,206.597,206.597,206.597,206.597
7714,133.657,133.657,133.657,133.657,133.657
7715,127.771,127.771,127.771,127.771,127.771
7716,15.457,15.457,15.457,15.457,15.457
7717,158.032,158.032,158.032,158.032,158.032
7718,151.734,151.734,151.734,151.734,151.734
7719,168.755,168.755,168.755,168.755,168.755
7720,182.819,182.819,182.819,182.819,182.819
7721,220.042,220.042,220.042,220.042,220.042
7722,231.356,231.356,231.356,231.356,231.356
7723,213.596,213.596,213.596,213.596,213.596
7724,171.907,171.907,171.907,171.907,171.907
7725,120.136,120.136,120.136,120.136,120.136
7726,83.813,83.813,83.813,83.813,83.813
7727,36.202,36.202,36.202,36.202,36.202
7728,3.982,3.982,3.982,3.982,3.982
7729,49.179,49.179,49.179,49.179,49.179
7730,47.043,47.043,47.043,47.043,47.043
7731,51.624,51.624,51.624,51.624,51.624
7732,58.744,58.744,58.744,58.744,58.744
7733,84.801,84.801,84.801,84.801,84.801
7734,13.709,13.709,13.709,13.709,13.709
7735,209.346,209.346,209.346,209.346,209.346
7736,258.367,258.367,258.367,258.367,258.367
7737,247.845,247.845,247.845,247.845,247.845
7738,175.766,175.766,175.766,175.766,175.766
7739,104.742,104.742,104.742,104.742,104.742
7740,102.946,102.946,102.946,102.946,102.946
7741,107.016,107.016,107.016,107.016,107.016
7742,111.037,111.037,111.037,111.037,111.037
7743,106.196,106.196,106.196,106.196,106.196
7744,141.318,141.318,141.318,141.318,141.318
7745,195.665,195.665,195.665,195.665,195.665
7746,259.474,259.474,259.474,259.474,259.474
7747,276.515,276.515,276.515,276.515,276.515
7748,230.554,230.554,230.554,230.554,230.554
7749,159.919,159.919,159.919,159.919,159.919
7750,94.088,94.088,94.088,94.088,94.088
7751,55.321,55.321,55.321,55.321,55.321
7752,39.402,39.402,39.402,39.402,39.402
7753,46.697,46.697,46.697,46.697,46.697
7754,51.188,51.188,51.188,51.188,51.188
7755,57.161,57.161,57.161,57.161,57.161
7756,56.977,56.977,56.977,56.977,56.977
7757,66.654,66.654,66.654,66.654,66.654
7758,121.685,121.685,121.685,121.685,121.685
7759,203.182,203.182,203.182,203.182,203.182
7760,256.703,256.703,256.703,256.703,256.703
7761,203.034,203.034,203.034,203.034,203.034
7762,152.103,152.103,152.103,152.103,152.103
7763,99.652,99.652,99.652,99.652,99.652
7764,84.994,84.994,84.994,84.994,84.994
7765,111.931,111.931,111.931,111.931,111.931
7766,105.222,105.222,105.222,105.222,105.222
7767,134.407,134.407,134.407,134.407,134.407
7768,165.236,165.236,165.236,165.236,165.236
7769,184.038,184.038,184.038,184.038,184.038
7770,242.813,242.813,242.813,242.813,242.813
7771,260.766,260.766,260.766,260.766,260.766
7772,220.083,220.083,220.083,220.083,220.083
7773,133.427,133.427,133.427,133.427,133.427
7774,49.538,49.538,49.538,49.538,49.538
7775,18.678,18.678,18.678,18.678,18.678
7776,33.402,33.402,33.402,33.402,33.402
7777,44.353,44.353,44.353,44.353,44.353
7778,43.844,43.844,43.844,43.844,43.844
7779,52.602,52.602,52.602,52.602,52.602
7780,52.949,52.949,52.949,52.949,52.949
7781,68.192,68.192,68.192,68.192,68.192
7782,119.825,119.825,119.825,119.825,119.825
7783,210.749,210.749,210.749,210.749,210.749
7784,280.837,280.837,280.837,280.837,280.837
7785,215.811,215.811,215.811,215.811,215.811
7786,140.796,140.796,140.796,140.796,140.796
7787,134.837,134.837,134.837,134.837,134.837
7788,94.471,94.471,94.471,94.471,94.471
7789,10.414,10.414,10.414,10.414,10.414
7790,121.877,121.877,121.877,121.877,121.877
7791,133.674,133.674,133.674,133.674,133.674
7792,136.939,136.939,136.939,136.939,136.939
7793,197.986,197.986,197.986,197.986,197.986
7794,253.615,253.615,253.615,253.615,253.615
7795,266.758,266.758,266.758,266.758,266.758
7796,214.906,214.906,214.906,214.906,214.906
7797,158.429,158.429,158.429,158.429,158.429
7798,93.629,93.629,93.629,93.629,93.629
7799,51.875,51.875,51.875,51.875,51.875
7800,27.882,27.882,27.882,27.882,27.882
7801,45.133,45.133,45.133,45.133,45.133
7802,47.093,47.093,47.093,47.093,47.093
7803,46.272,46.272,46.272,46.272,46.272
7804,48.929,48.929,48.929,48.929,48.929
7805,72.724,72.724,72.724,72.724,72.724
7806,147.849,147.849,147.849,147.849,147.849
7807,229.292,229.292,229.292,229.292,229.292
7808,267.625,267.625,267.625,267.625,267.625
7809,224.396,224.396,224.396,224.396,224.396
7810,143.604,143.604,143.604,143.604,143.604
7811,11.312,11.312,11.312,11.312,11.312
7812,111.968,111.968,111.968,111.968,111.968
7813,111.783,111.783,111.783,111.783,111.783
7814,116.491,116.491,116.491,116.491,116.491
7815,128.363,128.363,128.363,128.363,128.363
7816,156.822,156.822,156.822,156.822,156.822
7817,208.677,208.677,208.677,208.677,208.677
7818,284.261,284.261,284.261,284.261,284.261
7819,311.977,311.977,311.977,311.977,311.977
7820,257.948,257.948,257.948,257.948,257.948
7821,185.389,185.389,185.389,185.389,185.389
7822,86.551,86.551,86.551,86.551,86.551
7823,51.022,51.022,51.022,51.022,51.022
7824,36.015,36.015,36.015,36.015,36.015
7825,45.501,45.501,45.501,45.501,45.501
7826,50.488,50.488,50.488,50.488,50.488
7827,55.577,55.577,55.577,55.577,55.577
7828,61.012,61.012,61.012,61.012,61.012
7829,63.573,63.573,63.573,63.573,63.573
7830,117.679,117.679,117.679,117.679,117.679
7831,206.687,206.687,206.687,206.687,206.687
7832,255.296,255.296,255.296,255.296,255.296
7833,230.625,230.625,230.625,230.625,230.625
7834,126.873,126.873,126.873,126.873,126.873
7835,114.405,114.405,114.405,114.405,114.405
7836,107.994,107.994,107.994,107.994,107.994
7837,119.063,119.063,119.063,119.063,119.063
7838,14.175,14.175,14.175,14.175,14.175
7839,14.033,14.033,14.033,14.033,14.033
7840,141.087,141.087,141.087,141.087,141.087
7841,191.049,191.049,191.049,191.049,191.049
7842,234.904,234.904,234.904,234.904,234.904
7843,27.735,27.735,27.735,27.735,27.735
7844,243.832,243.832,243.832,243.832,243.832
7845,165.996,165.996,165.996,165.996,165.996
7846,75.443,75.443,75.443,75.443,75.443
7847,25.256,25.256,25.256,25.256,25.256
7848,15.748,15.748,15.748,15.748,15.748
7849,23.896,23.896,23.896,23.896,23.896
7850,4.315,4.315,4.315,4.315,4.315
7851,46.123,46.123,46.123,46.123,46.123
7852,47.633,47.633,47.633,47.633,47.633
7853,79.563,79.563,79.563,79.563,79.563
7854,116.988,116.988,116.988,116.988,116.988
7855,182.809,182.809,182.809,182.809,182.809
7856,188.965,188.965,188.965,188.965,188.965
7857,184.089,184.089,184.089,184.089,184.089
7858,135.718,135.718,135.718,135.718,135.718
7859,13.23,13.23,13.23,13.23,13.23
7860,131.234,131.234,131.234,131.234,131.234
7861,128.667,128.667,128.667,128.667,128.667
7862,14.983,14.983,14.983,14.983,14.983
7863,17.256,17.256,17.256,17.256,17.256
7864,20.528,20.528,20.528,20.528,20.528
7865,20.48,20.48,20.48,20.48,20.48
7866,240.034,240.034,240.034,240.034,240.034
7867,234.116,234.116,234.116,234.116,234.116
7868,181.536,181.536,181.536,181.536,181.536
7869,125.771,125.771,125.771,125.771,125.771
7870,79.857,79.857,79.857,79.857,79.857
7871,44.909,44.909,44.909,44.909,44.909
7872,37.159,37.159,37.159,37.159,37.159
7873,43.204,43.204,43.204,43.204,43.204
7874,45.042,45.042,45.042,45.042,45.042
7875,4.726,4.726,4.726,4.726,4.726
7876,63.742,63.742,63.742,63.742,63.742
7877,82.163,82.163,82.163,82.163,82.163
7878,112.914,112.914,112.914,112.914,112.914
7879,172.626,172.626,172.626,172.626,172.626
7880,201.862,201.862,201.862,201.862,201.862
7881,184.177,184.177,184.177,184.177,184.177
7882,151.731,151.731,151.731,151.731,151.731
7883,130.993,130.993,130.993,130.993,130.993
7884,137.724,137.724,137.724,137.724,137.724
7885,12.753,12.753,12.753,12.753,12.753
7886,136.303,136.303,136.303,136.303,136.303
7887,151.147,151.147,151.147,151.147,151.147
7888,196.993,196.993,196.993,196.993,196.993
7889,235.715,235.715,235.715,235.715,235.715
7890,251.213,251.213,251.213,251.213,251.213
7891,239.032,239.032,239.032,239.032,239.032
7892,192.075,192.075,192.075,192.075,192.075
7893,126.123,126.123,126.123,126.123,126.123
7894,70.808,70.808,70.808,70.808,70.808
7895,31.368,31.368,31.368,31.368,31.368
7896,22.298,22.298,22.298,22.298,22.298
7897,38.548,38.548,38.548,38.548,38.548
7898,50.093,50.093,50.093,50.093,50.093
7899,52.136,52.136,52.136,52.136,52.136
7900,53.852,53.852,53.852,53.852,53.852
7901,78.225,78.225,78.225,78.225,78.225
7902,126.311,126.311,126.311,126.311,126.311
7903,22.072,22.072,22.072,22.072,22.072
7904,28.168,28.168,28.168,28.168,28.168
7905,216.535,216.535,216.535,216.535,216.535
7906,129.869,129.869,129.869,129.869,129.869
7907,100.912,100.912,100.912,100.912,100.912
7908,118.323,118.323,118.323,118.323,118.323
7909,92.651,92.651,92.651,92.651,92.651
7910,100.689,100.689,100.689,100.689,100.689
7911,123.492,123.492,123.492,123.492,123.492
7912,128.502,128.502,128.502,128.502,128.502
7913,191.153,191.153,191.153,191.153,191.153
7914,25.804,25.804,25.804,25.804,25.804
7915,27.653,27.653,27.653,27.653,27.653
7916,248.397,248.397,248.397,248.397,248.397
7917,135.454,135.454,135.454,135.454,135.454
7918,60.187,60.187,60.187,60.187,60.187
7919,41.355,41.355,41.355,41.355,41.355
7920,33.627,33.627,33.627,33.627,33.627
7921,40.392,40.392,40.392,40.392,40.392
7922,49.063,49.063,49.063,49.063,49.063
7923,52.948,52.948,52.948,52.948,52.948
7924,60.976,60.976,60.976,60.976,60.976
7925,81.727,81.727,81.727,81.727,81.727
7926,148.022,148.022,148.022,148.022,148.022
7927,216.854,216.854,216.854,216.854,216.854
7928,253.487,253.487,253.487,253.487,253.487
7929,244.715,244.715,244.715,244.715,244.715
7930,132.576,132.576,132.576,132.576,132.576
7931,105.174,105.174,105.174,105.174,105.174
7932,105.916,105.916,105.916,105.916,105.916
7933,108.574,108.574,108.574,108.574,108.574
7934,103.182,103.182,103.182,103.182,103.182
7935,131.889,131.889,131.889,131.889,131.889
7936,138.774,138.774,138.774,138.774,138.774
7937,19.779,19.779,19.779,19.779,19.779
7938,257.375,257.375,257.375,257.375,257.375
7939,281.692,281.692,281.692,281.692,281.692
7940,245.093,245.093,245.093,245.093,245.093
7941,156.141,156.141,156.141,156.141,156.141
7942,85.606,85.606,85.606,85.606,85.606
7943,44.778,44.778,44.778,44.778,44.778
7944,19.871,19.871,19.871,19.871,19.871
7945,30.646,30.646,30.646,30.646,30.646
7946,50.716,50.716,50.716,50.716,50.716
7947,55.929,55.929,55.929,55.929,55.929
7948,65.242,65.242,65.242,65.242,65.242
7949,83.306,83.306,83.306,83.306,83.306
7950,113.455,113.455,113.455,113.455,113.455
7951,189.601,189.601,189.601,189.601,189.601
7952,233.247,233.247,233.247,233.247,233.247
7953,212.966,212.966,212.966,212.966,212.966
7954,163.817,163.817,163.817,163.817,163.817
7955,114.508,114.508,114.508,114.508,114.508
7956,95.749,95.749,95.749,95.749,95.749
7957,111.563,111.563,111.563,111.563,111.563
7958,119.915,119.915,119.915,119.915,119.915
7959,135.722,135.722,135.722,135.722,135.722
7960,185.816,185.816,185.816,185.816,185.816
7961,215.012,215.012,215.012,215.012,215.012
7962,266.454,266.454,266.454,266.454,266.454
7963,286.632,286.632,286.632,286.632,286.632
7964,22.203,22.203,22.203,22.203,22.203
7965,166.869,166.869,166.869,166.869,166.869
7966,77.275,77.275,77.275,77.275,77.275
7967,36.016,36.016,36.016,36.016,36.016
7968,20.291,20.291,20.291,20.291,20.291
7969,36.869,36.869,36.869,36.869,36.869
7970,44.537,44.537,44.537,44.537,44.537
7971,48.998,48.998,48.998,48.998,48.998
7972,64.244,64.244,64.244,64.244,64.244
7973,79.293,79.293,79.293,79.293,79.293
7974,131.486,131.486,131.486,131.486,131.486
7975,26.874,26.874,26.874,26.874,26.874
7976,297.663,297.663,297.663,297.663,297.663
7977,241.948,241.948,241.948,241.948,241.948
7978,143.589,143.589,143.589,143.589,143.589
7979,95.978,95.978,95.978,95.978,95.978
7980,83.266,83.266,83.266,83.266,83.266
7981,9.719,9.719,9.719,9.719,9.719
7982,94.266,94.266,94.266,94.266,94.266
7983,119.819,119.819,119.819,119.819,119.819
7984,136.579,136.579,136.579,136.579,136.579
7985,201.114,201.114,201.114,201.114,201.114
7986,273.015,273.015,273.015,273.015,273.015
7987,330.735,330.735,330.735,330.735,330.735
7988,263.422,263.422,263.422,263.422,263.422
7989,156.654,156.654,156.654,156.654,156.654
7990,83.185,83.185,83.185,83.185,83.185
7991,46.387,46.387,46.387,46.387,46.387
7992,33.041,33.041,33.041,33.041,33.041
7993,41.492,41.492,41.492,41.492,41.492
7994,39.681,39.681,39.681,39.681,39.681
7995,43.826,43.826,43.826,43.826,43.826
7996,48.514,48.514,48.514,48.514,48.514
7997,72.901,72.901,72.901,72.901,72.901
7998,13.362,13.362,13.362,13.362,13.362
7999,218.872,218.872,218.872,218.872,218.872
8000,282.771,282.771,282.771,282.771,282.771
8001,229.152,229.152,229.152,229.152,229.152
8002,15.305,15.305,15.305,15.305,15.305
8003,11.101,11.101,11.101,11.101,11.101
8004,91.476,91.476,91.476,91.476,91.476
8005,109.376,109.376,109.376,109.376,109.376
8006,111.494,111.494,111.494,111.494,111.494
8007,106.675,106.675,106.675,106.675,106.675
8008,154.904,154.904,154.904,154.904,154.904
8009,183.318,183.318,183.318,183.318,183.318
8010,258.796,258.796,258.796,258.796,258.796
8011,275.401,275.401,275.401,275.401,275.401
8012,258.155,258.155,258.155,258.155,258.155
8013,176.618,176.618,176.618,176.618,176.618
8014,91.229,91.229,91.229,91.229,91.229
8015,48.474,48.474,48.474,48.474,48.474
8016,1.775,1.775,1.775,1.775,1.775
8017,20.852,20.852,20.852,20.852,20.852
8018,37.714,37.714,37.714,37.714,37.714
8019,51.072,51.072,51.072,51.072,51.072
8020,54.152,54.152,54.152,54.152,54.152
8021,75.436,75.436,75.436,75.436,75.436
8022,129.925,129.925,129.925,129.925,129.925
8023,167.803,167.803,167.803,167.803,167.803
8024,190.421,190.421,190.421,190.421,190.421
8025,178.739,178.739,178.739,178.739,178.739
8026,155.827,155.827,155.827,155.827,155.827
8027,145.007,145.007,145.007,145.007,145.007
8028,153.776,153.776,153.776,153.776,153.776
8029,121.485,121.485,121.485,121.485,121.485
8030,131.522,131.522,131.522,131.522,131.522
8031,176.232,176.232,176.232,176.232,176.232
8032,190.642,190.642,190.642,190.642,190.642
8033,212.955,212.955,212.955,212.955,212.955
8034,221.111,221.111,221.111,221.111,221.111
8035,224.481,224.481,224.481,224.481,224.481
8036,172.749,172.749,172.749,172.749,172.749
8037,126.304,126.304,126.304,126.304,126.304
8038,82.161,82.161,82.161,82.161,82.161
8039,41.083,41.083,41.083,41.083,41.083
8040,36.737,36.737,36.737,36.737,36.737
8041,3.928,3.928,3.928,3.928,3.928
8042,41.084,41.084,41.084,41.084,41.084
8043,3.998,3.998,3.998,3.998,3.998
8044,59.127,59.127,59.127,59.127,59.127
8045,7.2,7.2,7.2,7.2,7.2
8046,120.785,120.785,120.785,120.785,120.785
8047,185.223,185.223,185.223,185.223,185.223
8048,211.854,211.854,211.854,211.854,211.854
8049,166.567,166.567,166.567,166.567,166.567
8050,167.036,167.036,167.036,167.036,167.036
8051,133.225,133.225,133.225,133.225,133.225
8052,128.032,128.032,128.032,128.032,128.032
8053,143.637,143.637,143.637,143.637,143.637
8054,160.604,160.604,160.604,160.604,160.604
8055,164.778,164.778,164.778,164.778,164.778
8056,187.879,187.879,187.879,187.879,187.879
8057,217.916,217.916,217.916,217.916,217.916
8058,259.831,259.831,259.831,259.831,259.831
8059,248.545,248.545,248.545,248.545,248.545
8060,172.733,172.733,172.733,172.733,172.733
8061,105.851,105.851,105.851,105.851,105.851
8062,7.857,7.857,7.857,7.857,7.857
8063,49.005,49.005,49.005,49.005,49.005
8064,33.022,33.022,33.022,33.022,33.022
8065,38.742,38.742,38.742,38.742,38.742
8066,44.331,44.331,44.331,44.331,44.331
8067,57.973,57.973,57.973,57.973,57.973
8068,58.534,58.534,58.534,58.534,58.534
8069,79.225,79.225,79.225,79.225,79.225
8070,126.873,126.873,126.873,126.873,126.873
8071,218.394,218.394,218.394,218.394,218.394
8072,279.545,279.545,279.545,279.545,279.545
8073,224.555,224.555,224.555,224.555,224.555
8074,138.055,138.055,138.055,138.055,138.055
8075,112.307,112.307,112.307,112.307,112.307
8076,124.846,124.846,124.846,124.846,124.846
8077,118.197,118.197,118.197,118.197,118.197
8078,148.224,148.224,148.224,148.224,148.224
8079,132.317,132.317,132.317,132.317,132.317
8080,172.106,172.106,172.106,172.106,172.106
8081,194.413,194.413,194.413,194.413,194.413
8082,255.649,255.649,255.649,255.649,255.649
8083,297.374,297.374,297.374,297.374,297.374
8084,233.385,233.385,233.385,233.385,233.385
8085,14.953,14.953,14.953,14.953,14.953
8086,7.577,7.577,7.577,7.577,7.577
8087,45.882,45.882,45.882,45.882,45.882
8088,33.718,33.718,33.718,33.718,33.718
8089,3.999,3.999,3.999,3.999,3.999
8090,41.031,41.031,41.031,41.031,41.031
8091,44.409,44.409,44.409,44.409,44.409
8092,52.846,52.846,52.846,52.846,52.846
8093,77.803,77.803,77.803,77.803,77.803
8094,143.305,143.305,143.305,143.305,143.305
8095,23.961,23.961,23.961,23.961,23.961
8096,289.737,289.737,289.737,289.737,289.737
8097,223.845,223.845,223.845,223.845,223.845
8098,137.681,137.681,137.681,137.681,137.681
8099,111.533,111.533,111.533,111.533,111.533
8100,120.486,120.486,120.486,120.486,120.486
8101,11.103,11.103,11.103,11.103,11.103
8102,123.032,123.032,123.032,123.032,123.032
8103,161.369,161.369,161.369,161.369,161.369
8104,145.768,145.768,145.768,145.768,145.768
8105,183.894,183.894,183.894,183.894,183.894
8106,263.751,263.751,263.751,263.751,263.751
8107,265.441,265.441,265.441,265.441,265.441
8108,220.432,220.432,220.432,220.432,220.432
8109,145.293,145.293,145.293,145.293,145.293
8110,81.406,81.406,81.406,81.406,81.406
8111,4.96,4.96,4.96,4.96,4.96
8112,17.692,17.692,17.692,17.692,17.692
8113,23.399,23.399,23.399,23.399,23.399
8114,38.198,38.198,38.198,38.198,38.198
8115,46.407,46.407,46.407,46.407,46.407
8116,55.211,55.211,55.211,55.211,55.211
8117,85.371,85.371,85.371,85.371,85.371
8118,122.724,122.724,122.724,122.724,122.724
8119,224.325,224.325,224.325,224.325,224.325
8120,25.804,25.804,25.804,25.804,25.804
8121,22.953,22.953,22.953,22.953,22.953
8122,159.762,159.762,159.762,159.762,159.762
8123,119.862,119.862,119.862,119.862,119.862
8124,86.274,86.274,86.274,86.274,86.274
8125,95.854,95.854,95.854,95.854,95.854
8126,98.213,98.213,98.213,98.213,98.213
8127,110.052,110.052,110.052,110.052,110.052
8128,154.755,154.755,154.755,154.755,154.755
8129,195.553,195.553,195.553,195.553,195.553
8130,241.824,241.824,241.824,241.824,241.824
8131,275.643,275.643,275.643,275.643,275.643
8132,266.322,266.322,266.322,266.322,266.322
8133,169.192,169.192,169.192,169.192,169.192
8134,66.603,66.603,66.603,66.603,66.603
8135,2.07,2.07,2.07,2.07,2.07
8136,17.078,17.078,17.078,17.078,17.078
8137,27.366,27.366,27.366,27.366,27.366
8138,42.125,42.125,42.125,42.125,42.125
8139,5.034,5.034,5.034,5.034,5.034
8140,59.799,59.799,59.799,59.799,59.799
8141,65.399,65.399,65.399,65.399,65.399
8142,128.474,128.474,128.474,128.474,128.474
8143,218.226,218.226,218.226,218.226,218.226
8144,271.407,271.407,271.407,271.407,271.407
8145,223.446,223.446,223.446,223.446,223.446
8146,166.523,166.523,166.523,166.523,166.523
8147,112.241,112.241,112.241,112.241,112.241
8148,99.993,99.993,99.993,99.993,99.993
8149,10.077,10.077,10.077,10.077,10.077
8150,92.884,92.884,92.884,92.884,92.884
