meta,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,low_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,base_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand,high_demand
70,7.845,8.041125,8.242153125,8.448206953,8.659412127,8.87589743,9.097794866,9.325239738,9.558370731,9.797329999,7.845,8.23725,8.44318125,8.654260781,8.870617301,9.092382733,9.319692302,9.552684609,9.791501724,10.03628927,7.845,8.433375,8.644209375,8.860314609,9.081822475,9.308868036,9.541589737,9.780129481,10.02463272,10.27524854
71,48.142,49.34555,50.57918875,51.84366847,53.13976018,54.46825418,55.82996054,57.22570955,58.65635229,60.1227611,48.142,50.5491,51.8128275,53.10814819,54.43585189,55.79674819,57.19166689,58.62145857,60.08699503,61.58916991,48.142,51.75265,53.04646625,54.37262791,55.7319436,57.12524219,58.55337325,60.01720758,61.51763777,63.05557871
72,19.693,20.185325,20.68995813,21.20720708,21.73738726,22.28082194,22.83784248,23.40878855,23.99400826,24.59385847,19.693,20.67765,21.19459125,21.72445603,22.26756743,22.82425662,23.39486303,23.97973461,24.57922797,25.19370867,19.693,21.169975,21.69922438,22.24170498,22.79774761,23.3676913,23.95188358,24.55068067,25.16444769,25.79355888
73,34.229,35.084725,35.96184313,36.8608892,37.78241143,38.72697172,39.69514601,40.68752466,41.70471278,42.7473306,34.229,35.94045,36.83896125,37.75993528,38.70393366,39.671532,40.6633203,41.67990331,42.7219009,43.78994842,34.229,36.796175,37.71607938,38.65898136,39.62545589,40.61609229,41.6314946,42.67228196,43.73908901,44.83256624
74,35.114,35.99185,36.89164625,37.81393741,38.75928584,39.72826799,40.72147469,41.73951155,42.78299934,43.85257433,35.114,36.8697,37.7914425,38.73622856,39.70463428,40.69725013,41.71468139,42.75754842,43.82648713,44.92214931,35.114,37.74755,38.69123875,39.65851972,40.64998271,41.66623228,42.70788809,43.77558529,44.86997492,45.99172429
75,40.075,41.076875,42.10379688,43.1563918,44.23530159,45.34118413,46.47471373,47.63658158,48.82749612,50.04818352,40.075,42.07875,43.13071875,44.20898672,45.31421139,46.44706667,47.60824334,48.79844942,50.01841066,51.26887092,40.075,43.080625,44.15764063,45.26158164,46.39312118,47.55294921,48.74177294,49.96031726,51.2093252,52.48955833
76,73.345,75.178625,77.05809063,78.98454289,80.95915646,82.98313537,85.05771376,87.1841566,89.36376052,91.59785453,73.345,77.01225,78.93755625,80.91099516,82.93377004,85.00711429,87.13229214,89.31059945,91.54336443,93.83194854,73.345,78.845875,80.81702188,82.83744742,84.90838361,87.0310932,89.20687053,91.43704229,93.72296835,96.06604256
77,78.612,80.5773,82.5917325,84.65652581,86.77293896,88.94226243,91.16581899,93.44496447,95.78108858,98.17561579,78.612,82.5426,84.606165,86.72131913,88.8893521,91.11158591,93.38937555,95.72410994,98.11721269,100.570143,78.612,84.5079,86.6205975,88.78611244,91.00576525,93.28090938,95.61293211,98.00325542,100.4533368,102.9646702
78,123.043,126.119075,129.2720519,132.5038532,135.8164495,139.2118607,142.6921573,146.2594612,149.9159477,153.6638464,123.043,129.19515,132.4250288,135.7356545,139.1290458,142.607272,146.1724538,149.8267651,153.5724342,157.4117451,123.043,132.271225,135.5780056,138.9674558,142.4416422,146.0026832,149.6527503,153.3940691,157.2289208,161.1596438
79,233.813,239.658325,245.6497831,251.7910277,258.0858034,264.5379485,271.1513972,277.9301821,284.8784367,292.0003976,233.813,245.50365,251.6412413,257.9322723,264.3805791,270.9900936,277.7648459,284.7089671,291.8266912,299.1223585,233.813,251.348975,257.6326994,264.0735169,270.6753548,277.4422387,284.3782946,291.487752,298.7749458,306.2443194
80,25.688,26.3302,26.988455,27.66316638,28.35474553,29.06361417,29.79020453,30.53495964,31.29833363,32.08079197,25.688,26.9724,27.64671,28.33787775,29.04632469,29.77248281,30.51679488,31.27971475,32.06170762,32.86325031,25.688,27.6146,28.304965,29.01258913,29.73790385,30.48135145,31.24338524,32.02446987,32.82508161,33.64570865
81,224.759,230.377975,236.1374244,242.04086,248.0918815,254.2941785,260.651533,267.1678213,273.8470168,280.6931923,224.759,235.99695,241.8968738,247.9442956,254.142903,260.4964756,267.0088874,273.6841096,280.5262124,287.5393677,224.759,241.615925,247.6563231,253.8477312,260.1939245,266.6987726,273.3662419,280.200398,287.2054079,294.3855431
82,177.375,181.809375,186.3546094,191.0134746,195.7888115,200.6835318,205.7006201,210.8431356,216.1142139,221.5170693,177.375,186.24375,190.8998438,195.6723398,200.5641483,205.578252,210.7177083,215.9856511,221.3852923,226.9199246,177.375,190.678125,195.4450781,200.3312051,205.3394852,210.4729723,215.7347966,221.1281666,226.6563707,232.32278
83,126.622,129.78755,133.0322388,136.3580447,139.7669958,143.2611707,146.8427,150.5137675,154.2766117,158.133527,126.622,132.9531,136.2769275,139.6838507,143.175947,146.7553456,150.4242293,154.184835,158.0394559,161.9904423,126.622,136.11865,139.5216163,143.0096567,146.5848981,150.2495205,154.0057585,157.8559025,161.8023001,165.8473576
84,111.965,114.764125,117.6332281,120.5740588,123.5884103,126.6781206,129.8450736,133.0912004,136.4184804,139.8289424,111.965,117.56325,120.5023313,123.5148895,126.6027618,129.7678308,133.0120266,136.3373272,139.7457604,143.2394044,111.965,120.362375,123.3714344,126.4557202,129.6171132,132.8575411,136.1789796,139.5834541,143.0730404,146.6498665
85,95.283,97.665075,100.1067019,102.6093694,105.1746037,107.8039687,110.499068,113.2615447,116.0930833,118.9954104,95.283,100.04715,102.5483288,105.112037,107.7398379,110.4333338,113.1941672,116.0240214,118.9246219,121.8977374,95.283,102.429225,104.9899556,107.6147045,110.3050721,113.0626989,115.8892664,118.7864981,121.7561605,124.8000645
86,108.568,111.2822,114.064255,116.9158614,119.8387579,122.8347269,125.905595,129.0532349,132.2795658,135.5865549,108.568,113.9964,116.84631,119.7674678,122.7616544,125.8306958,128.9764632,132.2008748,135.5058966,138.8935441,108.568,116.7106,119.628365,122.6190741,125.684551,128.8266648,132.0473314,135.3485147,138.7322275,142.2005332
87,131.224,134.5046,137.867215,141.3138954,144.8467428,148.4679113,152.1796091,155.9840993,159.8837018,163.8807944,131.224,137.7852,141.22983,144.7605758,148.3795901,152.0890799,155.8913069,159.7885896,163.7833043,167.8778869,131.224,141.0658,144.592445,148.2072561,151.9124375,155.7102485,159.6030047,163.5930798,167.6829068,171.8749795
88,166.367,170.526175,174.7893294,179.1590626,183.6380392,188.2289902,192.9347149,197.7580828,202.7020349,207.7695857,166.367,174.68535,179.0524838,183.5287958,188.1170157,192.8199411,197.6404397,202.5814507,207.6459869,212.8371366,166.367,178.844525,183.3156381,187.8985291,192.5959923,197.4108921,202.3461644,207.4048185,212.589939,217.9046875
89,181.851,186.397275,191.0572069,195.833637,200.729478,205.7477149,210.8914078,216.163693,221.5677853,227.1069799,181.851,190.94355,195.7171388,200.6100672,205.6253189,210.7659519,216.0351007,221.4359782,226.9718776,232.6461746,181.851,195.489825,200.3770706,205.3864974,210.5211598,215.7841888,221.1787935,226.7082634,232.37597,238.1853692
90,244.149,250.252725,256.5090431,262.9217692,269.4948134,276.2321838,283.1379884,290.2164381,297.471849,304.9086452,244.149,256.35645,262.7653613,269.3344953,276.0678577,282.9695541,290.043793,297.2948878,304.72726,312.3454415,244.149,262.460175,269.0216794,275.7472214,282.6409019,289.7069244,296.9495976,304.3733375,311.9826709,319.7822377
91,282.063,289.114575,296.3424394,303.7510004,311.3447754,319.1283948,327.1066046,335.2842697,343.6663765,352.2580359,282.063,296.16615,303.5703038,311.1595613,318.9385504,326.9120141,335.0848145,343.4619349,352.0484832,360.8496953,282.063,303.217725,310.7981681,318.5681223,326.5323254,334.6956335,343.0630244,351.6396,360.43059,369.4413547
92,246.001,252.151025,258.4548006,264.9161706,271.5390749,278.3275518,285.2857406,292.4178841,299.7283312,307.2215395,246.001,258.30105,264.7585763,271.3775407,278.1619792,285.1160287,292.2439294,299.5500276,307.0387783,314.7147477,246.001,264.451075,271.0623519,277.8389107,284.7848834,291.9045055,299.2021182,306.6821711,314.3492254,322.207956
93,14.814,15.18435,15.56395875,15.95305772,16.35188416,16.76068127,17.1796983,17.60919075,18.04942052,18.50065604,14.814,15.5547,15.9435675,16.34215669,16.7507106,17.16947837,17.59871533,18.03868321,18.48965029,18.95189155,14.814,15.92505,16.32317625,16.73125566,17.14953705,17.57827547,18.01773236,18.46817567,18.92988006,19.40312706
94,73.883,75.730075,77.62332688,79.56391005,81.5530078,83.59183299,85.68162882,87.82366954,90.01926128,92.26974281,73.883,77.57715,79.51657875,81.50449322,83.54210555,85.63065819,87.77142464,89.96571026,92.21485302,94.52022434,73.883,79.424225,81.40983063,83.44507639,85.5312033,87.66948338,89.86122047,92.10775098,94.41044475,96.77070587
95,41.944,42.9926,44.067415,45.16910038,46.29832788,47.45578608,48.64218073,49.85823525,51.10469113,52.38230841,41.944,44.0412,45.14223,46.27078575,47.42755539,48.61324428,49.82857539,51.07428977,52.35114701,53.65992569,41.944,45.0898,46.217045,47.37247113,48.5567829,49.77070248,51.01497004,52.29034429,53.5976029,54.93754297
96,20.323,20.831075,21.35185188,21.88564817,22.43278938,22.99360911,23.56844934,24.15766057,24.76160209,25.38064214,20.323,21.33915,21.87262875,22.41944447,22.97993058,23.55442884,24.14328957,24.74687181,25.3655436,25.99968219,20.323,21.847225,22.39340563,22.95324077,23.52707178,24.11524858,24.71812979,25.33608304,25.96948511,26.61872224
97,25.879,26.525975,27.18912438,27.86885248,28.5655738,29.27971314,30.01170597,30.76199862,31.53104858,32.3193248,25.879,27.17295,27.85227375,28.54858059,29.26229511,29.99385249,30.7436988,31.51229127,32.30009855,33.10760101,25.879,27.819925,28.51542313,29.2283087,29.95901642,30.70799183,31.47569163,32.26258392,33.06914852,33.89587723
98,40.476,41.4879,42.5250975,43.58822494,44.67793056,45.79487882,46.9397508,48.11324457,49.31607568,50.54897757,40.476,42.4998,43.562295,44.65135238,45.76763618,46.91182709,48.08462277,49.28673834,50.51890679,51.78187946,40.476,43.5117,44.5994925,45.71447981,46.85734181,48.02877535,49.22949474,50.46023211,51.72173791,53.01478136
99,44.772,45.8913,47.0385825,48.21454706,49.41991074,50.65540851,51.92179372,53.21983856,54.55033453,55.91409289,44.772,47.0106,48.185865,49.39051163,50.62527442,51.89090628,53.18817893,54.51788341,55.88083049,57.27785125,44.772,48.1299,49.3331475,50.56647619,51.83063809,53.12640404,54.45456415,55.81592825,57.21132646,58.64160962
100,56.133,57.536325,58.97473313,60.44910145,61.96032899,63.50933721,65.09707064,66.72449741,68.39260985,70.10242509,56.133,58.93965,60.41314125,61.92346978,63.47155653,65.05834544,66.68480407,68.35192418,70.06072228,71.81224034,56.133,60.342975,61.85154938,63.39783811,64.98278406,66.60735366,68.27253751,69.97935094,71.72883472,73.52205558
101,77.449,79.385225,81.36985563,83.40410202,85.48920457,87.62643468,89.81709555,92.06252294,94.36408601,96.72318816,77.449,81.32145,83.35448625,85.43834841,87.57430712,89.76366479,92.00775641,94.30795032,96.66564908,99.08229031,77.449,83.257675,85.33911688,87.4725948,89.65940967,91.90089491,94.19841728,96.55337771,98.96721216,101.4413925
102,131.974,135.27335,138.6551838,142.1215633,145.6746024,149.3164675,153.0493792,156.8756137,160.797504,164.8174416,131.974,138.5727,142.0370175,145.5879429,149.2276415,152.9583325,156.7822909,160.7018481,164.7193943,168.8373792,131.974,141.87205,145.4188513,149.0543225,152.7806806,156.6001976,160.5152025,164.5280826,168.6412847,172.8573168
103,226.043,231.694075,237.4864269,243.4235875,249.5091772,255.7469067,262.1405793,268.6940938,275.4114462,282.2967323,226.043,237.34515,243.2787788,249.3607482,255.5947669,261.9846361,268.534252,275.2476083,282.1287985,289.1820185,226.043,242.996225,249.0711306,255.2979089,261.6803566,268.2223655,274.9279247,281.8011228,288.8461509,296.0673046
104,254.839,261.209975,267.7402244,274.43373,281.2945732,288.3269376,295.535111,302.9234888,310.496576,318.2589904,254.839,267.58095,274.2704738,281.1272356,288.1554165,295.3593019,302.7432844,310.3118666,318.0696632,326.0214048,254.839,273.951925,280.8007231,287.8207412,295.0162597,302.3916662,309.9514579,317.7002443,325.6427504,333.7838192
105,233.249,239.080225,245.0572306,251.1836614,257.4632529,263.8998342,270.4973301,277.2597634,284.1912574,291.2960389,233.249,244.91145,251.0342363,257.3100922,263.7428445,270.3364156,277.094826,284.0221966,291.1227515,298.4008203,233.249,250.742675,257.0112419,263.4365229,270.022436,276.7729969,283.6923218,290.7846299,298.0542456,305.5056017
106,152.313,156.120825,160.0238456,164.0244418,168.1250528,172.3281791,176.6363836,181.0522932,185.5786005,190.2180655,152.313,159.92865,163.9268663,168.0250379,172.2256639,176.5313055,180.9445881,185.4682028,190.1049079,194.8575306,152.313,163.736475,167.8298869,172.025634,176.3262749,180.7344318,185.2527926,189.8841124,194.6312152,199.4969956
107,119.638,122.62895,125.6946738,128.8370406,132.0579666,135.3594158,138.7434012,142.2119862,145.7672859,149.411468,119.638,125.6199,128.7603975,131.9794074,135.2788926,138.6608649,142.1273866,145.6805712,149.3225855,153.0556501,119.638,128.61085,131.8261213,135.1217743,138.4998186,141.9623141,145.511372,149.1491563,152.8778852,156.6998323
108,100.281,102.788025,105.3577256,107.9916688,110.6914605,113.458747,116.2952157,119.2025961,122.182661,125.2372275,100.281,105.29505,107.9274263,110.6256119,113.3912522,116.2260335,119.1316843,122.1099765,125.1627259,128.291794,100.281,107.802075,110.4971269,113.259555,116.0910439,118.99332,121.968153,125.0173568,128.1427908,131.3463605
109,128.934,132.15735,135.4612838,138.8478158,142.3190112,145.8769865,149.5239112,153.262009,157.0935592,161.0208982,128.934,135.3807,138.7652175,142.2343479,145.7902066,149.4349618,153.1708358,157.0001067,160.9251094,164.9482371,128.934,138.60405,142.0691513,145.62088,149.261402,152.9929371,156.8177605,160.7382045,164.7566596,168.8755761
110,106.116,108.7689,111.4881225,114.2753256,117.1322087,120.0605139,123.0620268,126.1385774,129.2920419,132.5243429,106.116,111.4218,114.207345,117.0625286,119.9890918,122.9888191,126.0635396,129.2151281,132.4455063,135.756644,106.116,114.0747,116.9265675,119.8497317,122.845975,125.9171244,129.0650525,132.2916788,135.5989707,138.988945
111,139.262,142.74355,146.3121388,149.9699422,153.7191908,157.5621705,161.5012248,165.5387554,169.6772243,173.9191549,139.262,146.2251,149.8807275,153.6277457,157.4684393,161.4051503,165.4402791,169.576286,173.8156932,178.1610855,139.262,149.70665,153.4493163,157.2855492,161.2176879,165.2481301,169.3793333,173.6138167,177.9541621,182.4030161
112,134.217,137.572425,141.0117356,144.537029,148.1504547,151.8542161,155.6505715,159.5418358,163.5303817,167.6186412,134.217,140.92785,144.4510463,148.0623224,151.7638805,155.5579775,159.4469269,163.4331001,167.5189276,171.7069008,134.217,144.283275,147.8903569,151.5876158,155.3773062,159.2617388,163.2432823,167.3243644,171.5074735,175.7951603
113,193.236,198.0669,203.0185725,208.0940368,213.2963877,218.6287974,224.0945174,229.6968803,235.4393023,241.3252849,193.236,202.8978,207.970245,213.1695011,218.4987387,223.9612071,229.5602373,235.2992432,241.1817243,247.2112674,193.236,207.7287,212.9219175,218.2449654,223.7010896,229.2936168,235.0259572,240.9016062,246.9241463,253.09725
114,247.928,254.1262,260.479355,266.9913389,273.6661223,280.5077754,287.5204698,294.7084815,302.0761936,309.6280984,247.928,260.3244,266.83251,273.5033228,280.3409058,287.3494285,294.5331642,301.8964933,309.4439056,317.1800033,247.928,266.5226,273.185665,280.0153066,287.0156893,294.1910815,301.5458586,309.084505,316.8116177,324.7319081
115,287.597,294.786925,302.1565981,309.7105131,317.4532759,325.3896078,333.524348,341.8624567,350.4090181,359.1692436,287.597,301.97685,309.5262713,317.264428,325.1960387,333.3259397,341.6590882,350.2005654,358.9555795,367.929469,287.597,309.166775,316.8959444,324.818343,332.9388016,341.2622716,349.7938284,358.5386741,367.502141,376.6896945
116,250.475,256.736875,263.1552969,269.7341793,276.4775338,283.3894721,290.4742089,297.7360642,305.1794658,312.8089524,250.475,262.99875,269.5737188,276.3130617,283.2208883,290.3014105,297.5589457,304.9979194,312.6228674,320.438439,250.475,269.260625,275.9921406,282.8919441,289.9642427,297.2133488,304.6436825,312.2597746,320.066269,328.0679257
117,170.816,175.0864,179.46356,183.950149,188.5489027,193.2626253,198.0941909,203.0465457,208.1227093,213.3257771,170.816,179.3568,183.84072,188.436738,193.1476565,197.9763479,202.9257566,207.9989005,213.198873,218.5288448,170.816,183.6272,188.21788,192.923327,197.7464102,202.6900704,207.7573222,212.9512552,218.2750366,223.7319125
118,81.266,83.29765,85.38009125,87.51459353,89.70245837,91.94501983,94.24364532,96.59973646,99.01472987,101.4900981,81.266,85.3293,87.4625325,89.64909581,91.89032321,94.18758129,96.54227082,98.95582759,101.4297233,103.9654664,81.266,87.36095,89.54497375,91.78359809,94.07818805,96.43014275,98.84089632,101.3119187,103.8447167,106.4408346
119,3.383,3.467575,3.554264375,3.643120984,3.734199009,3.827553984,3.923242834,4.021323905,4.121857002,4.224903427,3.383,3.55215,3.64095375,3.731977594,3.825277034,3.920908959,4.018931683,4.119404976,4.2223901,4.327949852,3.383,3.636725,3.727643125,3.820834203,3.916355058,4.014263935,4.114620533,4.217486046,4.322923198,4.430996277
120,39.163,40.142075,41.14562688,42.17426755,43.22862424,44.30933984,45.41707334,46.55250017,47.71631268,48.90922049,39.163,41.12115,42.14917875,43.20290822,44.28298092,45.39005545,46.52480683,47.687927,48.88012518,50.10212831,39.163,42.100225,43.15273063,44.23154889,45.33733761,46.47077105,47.63254033,48.82335384,50.04393768,51.29503613
121,44.302,45.40955,46.54478875,47.70840847,48.90111868,50.12364665,51.37673781,52.66115626,53.97768517,55.32712729,44.302,46.5171,47.6800275,48.87202819,50.09382889,51.34617461,52.62982898,53.9455747,55.29421407,56.67656942,44.302,47.62465,48.81526625,50.03564791,51.2865391,52.56870258,53.88292015,55.22999315,56.61074298,58.02601155
122,4.552,4.6658,4.782445,4.902006125,5.024556278,5.150170185,5.27892444,5.410897551,5.546169989,5.684824239,4.552,4.7796,4.89909,5.02156725,5.147106431,5.275784092,5.407678694,5.542870662,5.681442428,5.823478489,4.552,4.8934,5.015735,5.141128375,5.269656584,5.401397999,5.536432949,5.674843773,5.816714867,5.962132739
123,59.436,60.9219,62.4449475,64.00607119,65.60622297,67.24637854,68.927538,70.65072646,72.41699462,74.22741948,59.436,62.4078,63.967995,65.56719488,67.20637475,68.88653412,70.60869747,72.37391491,74.18326278,76.03784435,59.436,63.8937,65.4910425,67.12831856,68.80652653,70.52668969,72.28985693,74.09710336,75.94953094,77.84826921
124,58.173,59.627325,61.11800813,62.64595833,64.21210729,65.81740997,67.46284522,69.14941635,70.87815176,72.65010555,58.173,61.08165,62.60869125,64.17390853,65.77825624,67.42271265,69.10828047,70.83598748,72.60688717,74.42205934,58.173,62.535975,64.09937438,65.70185873,67.3444052,69.02801533,70.75371572,72.52255861,74.33562257,76.19401314
125,81.096,83.1234,85.201485,87.33152213,89.51481018,91.75268043,94.04649744,96.39765988,98.80760138,101.2777914,81.096,85.1508,87.27957,89.46155925,91.69809823,93.99055069,96.34031445,98.74882232,101.2175429,103.7479814,81.096,87.1782,89.357655,91.59159638,93.88138628,96.22842094,98.63413147,101.0999848,103.6274844,106.2181715
126,136.519,139.931975,143.4302744,147.0160312,150.691432,154.4587178,158.3201858,162.2781904,166.3351452,170.4935238,136.519,143.34495,146.9285738,150.6017881,154.3668328,158.2260036,162.1816537,166.236195,170.3920999,174.6519024,136.519,146.757925,150.4268731,154.187545,158.0422336,161.9932894,166.0431217,170.1941997,174.4490547,178.8102811
127,167.983,172.182575,176.4871394,180.8993179,185.4218008,190.0573458,194.8087795,199.678999,204.6709739,209.7877483,167.983,176.38215,180.7917038,185.3114963,189.9442838,194.6928908,199.5602131,204.5492184,209.6629489,214.9045226,167.983,180.581725,185.0962681,189.7236748,194.4667667,199.3284359,204.3116468,209.4194379,214.6549239,220.021297
128,176.353,180.761825,185.2808706,189.9128924,194.6607147,199.5272326,204.5154134,209.6282987,214.8690062,220.2407313,176.353,185.17065,189.7999163,194.5449142,199.408537,204.3937504,209.5035942,214.7411841,220.1097137,225.6124565,176.353,189.579475,194.3189619,199.1769359,204.1563593,209.2602683,214.491775,219.8540694,225.3504211,230.9841816
129,177.051,181.477275,186.0142069,190.664562,195.4311761,200.3169555,205.3248794,210.4580014,215.7194514,221.1124377,177.051,185.90355,190.5511388,195.3149172,200.1977901,205.2027349,210.3328033,215.5911234,220.9809014,226.505424,177.051,190.329825,195.0880706,199.9652724,204.9644042,210.0885143,215.3407272,220.7242453,226.2423515,231.8984103
130,185.291,189.923275,194.6713569,199.5381408,204.5265943,209.6397592,214.8807532,220.252772,225.7590913,231.4030686,185.291,194.55555,199.4194388,204.4049247,209.5150478,214.752924,220.1217471,225.6247908,231.2654106,237.0470458,185.291,199.187825,204.1675206,209.2717086,214.5035014,219.8660889,225.3627411,230.9968096,236.7717299,242.6910231
131,163.352,167.4358,171.621695,175.9122374,180.3100433,184.8177944,189.4382393,194.1741952,199.0285501,204.0042639,163.352,171.5196,175.80759,180.2027798,184.7078492,189.3255455,194.0586841,198.9101512,203.882905,208.9799776,163.352,175.6034,179.993485,184.4933221,189.1056552,193.8332966,198.679129,203.6461072,208.7372599,213.9556914
