meta,scenario_1
hour,typical_year
1657,0.477270017
1658,0.5183377
1659,1.23507265
1660,8.0449426
1661,8.348710433
1662,4.306129617
1663,11.63107435
1664,50.74328731
1665,82.18912157
1666,67.75139916
1667,35.19815271
1668,26.23919647
1669,62.09765968
1670,46.72311929
1671,17.38706786
1672,11.09456996
1673,6.7055375
1674,8.878129583
1675,10.15681237
1676,8.668178317
1677,7.8961776
1678,7.526177467
1679,6.136460417
1680,0.4350359
1681,0.473902567
1682,0.5778542
1683,1.375671883
1684,6.8956094
1685,7.688243567
1686,3.776886067
1687,18.84161227
1688,47.09110762
1689,58.90090243
1690,75.16325131
1691,37.58445976
1692,32.59034852
1693,89.85050606
1694,41.24010223
1695,19.24641722
1696,10.03223378
1697,6.406963683
1698,7.792326183
1699,8.90387725
1700,8.248026183
1701,8.00092785
1702,7.659774517
1703,4.658624767
1704,0.434002833
1705,0.45840145
1706,0.474201567
1707,1.222938867
1708,6.878139783
1709,7.37725645
1710,3.349907433
1711,7.21474976
1712,24.67498188
1713,48.30967861
1714,53.67734371
1715,21.70038053
1716,4.055156525
1717,43.32449926
1718,23.96982248
1719,3.551516623
1720,3.515149283
1721,3.727535941
1722,8.4303248
1723,9.29620795
1724,8.796558567
1725,7.903275683
1726,7.698388683
1727,6.832621517
1728,0.4382532
1729,0.466802217
1730,0.485835233
1731,1.412006033
1732,6.939907267
1733,7.353157667
1734,3.91163965
1735,8.160792713
1736,28.86207451
1737,50.8537856
1738,48.94124009
1739,22.08241223
1740,5.476506649
1741,35.14828207
1742,17.96006445
1743,4.646788488
1744,3.916527687
1745,3.665074517
1746,6.204391017
1747,9.5447228
1748,9.376122533
1749,8.531256517
1750,8.091156117
1751,6.536874183
1752,0.431903117
1753,0.481485917
1754,0.548920383
1755,1.60543925
1756,6.858143367
1757,7.588846217
1758,3.601165983
1759,22.07477953
1760,66.50457573
1761,82.27019332
1762,66.65524069
1763,32.68802841
1764,29.19746983
1765,61.93433981
1766,28.04276804
1767,17.87371265
1768,10.01286484
1769,7.018920664
1770,8.08058135
1771,8.562630083
1772,7.941545383
1773,7.696061083
1774,7.42594355
1775,5.598277583
1776,0.432686367
1777,0.496935117
1778,0.48298715
1779,1.6698878
1780,7.667253833
1781,7.620009567
1782,5.103280267
1783,20.4878141
1784,39.7865736
1785,58.32621698
1786,61.74828118
1787,36.14954681
1788,29.03291588
1789,76.96132283
1790,63.59911965
1791,16.61184124
1792,11.71688022
1793,7.804318683
1794,9.399129017
1795,10.45707592
1796,9.39259195
1797,8.59947475
1798,8.29038885
1799,6.515939083
1800,0.430453033
1801,0.45911895
1802,0.51060375
1803,0.928353733
1804,6.684055117
1805,7.2524727
1806,4.04461155
1807,19.15336117
1808,54.26643936
1809,79.78532711
1810,75.24774691
1811,32.81483261
1812,28.72573313
1813,55.8413587
1814,32.14378188
1815,18.71402418
1816,10.77246658
1817,7.046085117
1818,8.688781917
1819,10.24464318
1820,9.71515775
1821,8.33064395
1822,8.0009611
1823,6.9670124
1824,0.436004033
1825,0.47790225
1826,0.50096985
1827,1.360622
1828,7.4719068
1829,7.647159967
1830,4.562896167
1831,19.66353228
1832,55.5007071
1833,82.39904417
1834,74.82688841
1835,37.75737763
1836,27.40319637
1837,51.79884107
1838,31.16339297
1839,14.27116022
1840,9.98067204
1841,8.735937396
1842,9.0713921
1843,8.95039305
1844,8.136828383
1845,7.7626926
1846,7.39242525
1847,6.364576267
1848,0.438554367
1849,0.484538567
1850,0.559188
1851,1.269438133
1852,6.900522917
1853,7.73762325
1854,3.721945267
1855,17.34582396
1856,52.73408984
1857,72.87868829
1858,77.59821044
1859,28.91820236
1860,28.75382624
1861,75.96284333
1862,42.07921895
1863,15.70973486
1864,13.82674969
1865,8.939300317
1866,8.267014033
1867,9.312527833
1868,9.108577433
1869,8.736742883
1870,8.218273117
1871,6.513708933
1872,0.425769467
1873,0.4660017
1874,0.519334817
1875,0.959571467
1876,6.616538267
1877,7.3221543
1878,3.264839767
1879,5.427135483
1880,28.65348237
1881,55.7568603
1882,44.85223294
1883,18.40126025
1884,8.211920645
1885,47.4403753
1886,14.27021724
1887,4.896158454
1888,3.95914101
1889,5.956457367
1890,8.849923283
1891,9.071341433
1892,8.5392236
1893,7.928873617
1894,7.805689567
1895,7.27647495
1896,0.441002233
1897,0.463801567
1898,0.4775682
1899,0.887586517
1900,6.643672
1901,7.9478578
1902,3.501073883
1903,8.292354272
1904,26.49543254
1905,53.88949319
1906,49.94023611
1907,18.07578376
1908,4.715777926
1909,43.95324725
1910,19.13044608
1911,4.777254265
1912,4.091678367
1913,3.812824383
1914,6.447725433
1915,8.095476633
1916,8.568307117
1917,8.299757233
1918,8.07470605
1919,6.818907367
1920,0.447302967
1921,0.491068533
1922,0.5252197
1923,1.024354083
1924,6.866755633
1925,7.55230685
1926,3.130846167
1927,10.77864298
1928,56.21163032
1929,84.97007674
1930,71.9428512
1931,36.88617016
1932,29.57968277
1933,54.28077195
1934,40.95931124
1935,22.09389461
1936,11.41502091
1937,5.7421317
1938,7.765095033
1939,9.347876433
1940,8.982559917
1941,7.799211067
1942,7.3976586
1943,6.360456633
1944,0.44528695
1945,0.509285333
1946,0.565319867
1947,1.141987933
1948,6.939257133
1949,7.2757418
1950,2.98354815
1951,12.44656863
1952,40.51334462
1953,79.46428072
1954,76.23315833
1955,30.93713063
1956,26.45139614
1957,65.39939673
1958,49.83641682
1959,18.70855102
1960,10.2258932
1961,7.4843489
1962,8.691496233
1963,9.325626983
1964,9.082775167
1965,8.903494033
1966,8.06081225
1967,6.624759483
1968,0.43540255
1969,0.465802233
1970,0.47963585
1971,1.027353067
1972,6.925688433
1973,7.872422867
1974,4.8362477
1975,12.22300666
1976,44.44227612
1977,82.93446831
1978,59.54041961
1979,30.24925229
1980,31.19455303
1981,83.52109742
1982,43.4753007
1983,18.57566487
1984,11.40218625
1985,7.656052884
1986,8.955476467
1987,8.624128167
1988,8.20521215
1989,8.711159383
1990,8.921340133
1991,6.46602505
1992,0.450552933
1993,0.508285183
1994,0.533468317
1995,1.1750214
1996,6.980740183
1997,7.699824783
1998,4.90158035
1999,19.41957617
2000,55.29542248
2001,78.50770219
2002,73.71911592
2003,40.32731899
2004,20.17265177
2005,56.41543038
2006,36.70633043
2007,17.15610697
2008,11.72348624
2009,8.189984591
2010,9.617063217
2011,9.835295333
2012,9.742892883
2013,9.017708917
2014,8.385741117
2015,6.695226017
2016,0.429803117
2017,0.469052217
2018,0.51060435
2019,1.081088067
2020,7.073372767
2021,8.80324195
2022,5.188444367
2023,15.11267263
2024,42.90668339
2025,73.19644237
2026,65.98333664
2027,28.5768975
2028,29.64332694
2029,77.64470098
2030,40.24592428
2031,21.08898209
2032,13.37921006
2033,6.026038567
2034,7.507629967
2035,10.35219233
2036,8.712659217
2037,8.579326533
2038,8.595290233
2039,6.570758217
2040,0.451601917
2041,0.478400833
2042,0.464601817
2043,1.148936367
2044,6.803938533
2045,7.14440615
2046,4.222156867
2047,4.345693
2048,32.0471254
2049,67.61800263
2050,42.11624892
2051,16.00594226
2052,8.373453709
2053,37.69613631
2054,8.085299096
2055,3.442385839
2056,3.723338185
2057,5.263878133
2058,8.93585855
2059,9.009008883
2060,7.899509467
2061,7.915591617
2062,8.329690817
2063,6.029443117
2064,0.432403117
2065,0.476601217
2066,0.503201167
2067,1.296003
2068,7.5492688
2069,8.053071383
2070,3.886723
2071,3.299873433
2072,30.76080295
2073,61.41640589
2074,41.56169945
2075,6.037276083
2076,4.98172607
2077,46.56520728
2078,17.08183641
2079,4.431622404
2080,4.324477325
2081,4.826108717
2082,9.074304867
2083,10.08677142
2084,8.492524533
2085,7.728809433
2086,7.567657483
2087,5.49965885
2088,0.44850295
2089,0.4662024
2090,0.519202717
2091,1.233769667
2092,7.01142235
2093,7.74354105
2094,3.81834465
2095,11.16403771
2096,50.52614725
2097,90.11242771
2098,65.41825424
2099,34.69434061
2100,33.12945904
2101,72.70760736
2102,33.3522788
2103,19.07488451
2104,10.93441037
2105,7.2959013
2106,10.02806092
2107,9.692811083
2108,9.0101104
2109,8.2961942
2110,7.890040883
2111,6.051375867
2112,0.428002333
2113,0.46648565
2114,0.5928179
2115,1.368853717
2116,7.447372183
2117,9.0065908
2118,4.75808275
2119,21.47703294
2120,59.79543992
2121,75.02502171
2122,58.70442335
2123,36.33832148
2124,27.47821872
2125,70.35826647
2126,42.22530287
2127,22.13907826
2128,13.80488334
2129,5.748273227
2130,7.223662983
2131,9.407727167
2132,9.1781911
2133,8.6125422
2134,7.961074
2135,5.527574217
2136,0.427203283
2137,0.45266855
2138,0.531801567
2139,1.818570783
2140,7.716774867
2141,7.820078783
2142,4.220181217
2143,6.587742267
2144,36.74852529
2145,88.13148573
2146,79.67646763
2147,30.01789965
2148,32.38053353
2149,67.24063289
2150,45.87110258
2151,18.33468269
2152,11.48746136
2153,6.936325515
2154,8.502192867
2155,9.267292267
2156,9.25897395
2157,9.550457367
2158,9.957638117
2159,6.251925183
2160,0.4082035
2161,0.475751683
2162,0.5136353
2163,1.007269567
2164,7.278922667
2165,7.20355775
2166,4.22946065
2167,9.909239823
2168,69.22276008
2169,61.75277818
2170,64.52474461
2171,27.81396245
2172,24.54058161
2173,69.38834855
2174,42.56407888
2175,19.83033172
2176,10.49118909
2177,7.3923354
2178,7.78132635
2179,8.324245
2180,8.5220127
2181,8.913925833
2182,8.66249025
2183,6.993009017
2184,0.44220245
2185,0.487500883
2186,0.58265155
2187,0.947635017
2188,7.02440805
2189,7.254424883
2190,4.7266815
2191,25.47765945
2192,55.23126851
2193,81.14551687
2194,67.19109029
2195,31.21772793
2196,24.3942339
2197,62.13369769
2198,44.52708698
2199,17.6246785
2200,10.31881399
2201,6.536533883
2202,8.0439628
2203,9.41016345
2204,8.262861783
2205,8.013511883
2206,7.96127655
2207,5.940145333
2208,0.43287045
2209,0.4972011
2210,0.47800295
2211,1.053420567
2212,7.032605317
2213,7.919523483
2214,3.800957733
2215,18.40565793
2216,32.77855984
2217,42.04886702
2218,36.46461844
2219,9.750805591
2220,4.367392517
2221,35.59217659
2222,31.58223435
2223,8.49213734
2224,4.842833857
2225,5.163340517
2226,7.486523233
2227,8.74329065
2228,7.802209883
2229,7.3896106
2230,7.508425383
2231,6.5566757
2232,0.426802967
2233,0.47040205
2234,0.50726965
2235,0.91443775
2236,6.840890267
2237,6.795573767
2238,2.504825617
2239,3.853410843
2240,30.07841676
2241,67.11214188
2242,35.26077599
2243,16.96564785
2244,8.062744263
2245,51.65337228
2246,14.04914397
2247,4.760422873
2248,4.5323574
2249,5.727475867
2250,9.233092867
2251,9.57667765
2252,8.148812217
2253,8.107926033
2254,7.814190533
2255,6.288574633
2256,0.436786117
2257,0.5241686
2258,0.5907547
2259,1.319505167
2260,7.13567175
2261,7.3514078
2262,4.168577783
2263,19.61858799
2264,34.66252313
2265,76.68448752
2266,67.10309029
2267,33.8572724
2268,28.01462255
2269,70.06094305
2270,45.04097347
2271,17.71125187
2272,9.15639428
2273,6.472826967
2274,7.842625
2275,10.0018758
2276,9.047975917
2277,8.6024245
2278,8.244042467
2279,5.607742683
2280,0.408403833
2281,0.4817359
2282,0.563022267
2283,1.4769399
2284,6.923957483
2285,7.761574833
2286,3.886680183
2287,16.45242243
2288,37.75348988
2289,60.10078688
2290,73.51451747
2291,32.98171766
2292,27.81638187
2293,67.60155438
2294,55.53532304
2295,15.23939114
2296,9.036183131
2297,5.907401133
2298,9.879609233
2299,9.065926683
2300,7.776110117
2301,8.304694933
2302,7.8545759
2303,5.508761133
2304,0.419804117
2305,0.468852983
2306,0.545903883
2307,1.155339017
2308,6.794923883
2309,7.717975083
2310,3.517564317
2311,17.94984528
2312,55.29573028
2313,79.89514323
2314,58.36188218
2315,25.02184191
2316,27.31831677
2317,80.78211786
2318,36.73688841
2319,19.33799144
2320,12.78751777
2321,8.017770383
2322,9.639230083
2323,10.35821138
2324,9.30732735
2325,8.67024345
2326,8.041875367
2327,4.385827283
2328,0.42493735
2329,0.456602917
2330,0.521688433
2331,1.256007667
2332,7.3109593
2333,8.088159167
2334,3.951545983
2335,17.4224103
2336,67.27554379
2337,63.21729452
2338,56.63128533
2339,37.01769485
2340,31.54022298
2341,62.99483174
2342,49.41170483
2343,23.40248634
2344,10.38483336
2345,7.462278766
2346,10.09551272
2347,9.553964083
2348,8.748046633
2349,8.1626778
2350,8.457327683
2351,6.245893533
2352,0.440002583
2353,0.475035033
2354,0.504518883
2355,1.269204467
2356,7.439873
2357,8.63604155
2358,5.000911683
2359,11.06028935
2360,44.61935438
2361,74.62345704
2362,53.63355464
2363,31.11137786
2364,28.5778334
2365,71.42269549
2366,51.85479874
2367,18.15548113
2368,12.02996706
2369,8.493800983
2370,7.891630533
2371,9.0189944
2372,8.120761417
2373,7.67064425
2374,7.753860383
2375,6.409445417
2376,0.428403583
2377,0.474002067
2378,0.47903575
2379,1.275920633
2380,7.134904783
2381,7.713139233
2382,3.815875983
2383,9.022359255
2384,24.79335176
2385,48.06524751
2386,41.19310418
2387,16.72113472
2388,8.757775702
2389,48.02949371
2390,29.57879731
2391,4.827784832
2392,4.819779848
2393,5.28109345
2394,7.515109617
2395,8.5149069
2396,8.13259075
2397,7.746026017
2398,7.432691083
2399,4.602740733
2400,0.433336883
2401,0.460935317
2402,0.968268567
2403,1.827136733
2404,7.407238983
2405,8.208436817
2406,4.579072017
2407,3.122091633
2408,33.75170001
2409,62.18786342
2410,29.71406431
2411,7.006372621
2412,4.551078433
2413,53.91533709
2414,29.44022153
2415,5.182167314
2416,4.108355146
2417,6.637026843
2418,9.031107833
2419,8.91277625
2420,8.996641467
2421,7.9925259
2422,7.47335895
2423,6.810858517
2424,0.4560021
2425,0.507801817
2426,0.5389704
2427,1.410457833
2428,8.119393533
2429,8.170694233
2430,2.987215167
2431,8.341640083
2432,38.0042501
2433,87.74133665
2434,81.6333373
2435,33.15515648
2436,29.43686145
2437,65.88877425
2438,38.8902572
2439,15.53556355
2440,9.910309146
2441,7.504730865
2442,8.742175567
2443,9.995525483
2444,8.4894788
2445,8.707043
2446,8.408857333
2447,5.794625417
2448,0.449187267
2449,0.5180358
2450,0.531502517
2451,1.159940117
2452,7.250058133
2453,8.72114205
2454,5.230810667
2455,12.45339448
2456,56.79950883
2457,83.54379013
2458,66.64370376
2459,32.36149466
2460,29.37782329
2461,64.65853806
2462,34.92593263
2463,15.57105067
2464,11.38709488
2465,5.7056008
2466,7.0694807
2467,8.63544435
2468,8.100178017
2469,7.546893183
2470,7.207840733
2471,5.70680725
2472,0.455902267
2473,0.4785688
2474,0.477386017
2475,1.06117105
2476,6.7044891
2477,7.370290733
2478,3.3032464
2479,18.20524844
2480,38.76847278
2481,68.7692764
2482,78.4363619
2483,36.4736712
2484,37.26317949
2485,73.18148259
2486,41.50370946
2487,19.67536026
2488,8.361799817
2489,4.504867033
2490,6.19784455
2491,8.9466621
2492,9.433742267
2493,9.179374933
2494,8.5894091
2495,5.814695617
2496,0.463919467
2497,0.50515115
2498,0.4887017
2499,1.378286433
2500,6.937306533
2501,7.896225
2502,4.171012417
2503,13.0909744
2504,56.26241656
2505,84.79543223
2506,59.4493308
2507,34.51770972
2508,25.55161717
2509,73.02092094
2510,40.44218292
2511,17.98696502
2512,8.917690767
2513,9.135090087
2514,9.251028983
2515,9.328513483
2516,8.063462717
2517,7.810892917
2518,7.9629744
2519,6.489074833
2520,0.431769517
2521,0.470235083
2522,0.51473645
2523,0.927657317
2524,6.407925233
2525,7.360309333
2526,3.245344633
2527,9.543438883
2528,37.92548395
2529,81.46208145
2530,89.65501207
2531,36.23458064
2532,25.80324817
2533,50.60598245
2534,40.31105494
2535,13.32506514
2536,10.7544552
2537,6.462822605
2538,7.271277917
2539,9.305495033
2540,8.92647675
2541,8.881309417
2542,7.914362117
2543,5.460728483
2544,0.42292105
2545,0.4919362
2546,0.51890385
2547,1.2772906
2548,7.302823833
2549,7.427722767
2550,2.3691923
2551,3.998954557
2552,31.52513903
2553,56.68557508
2554,59.41041577
2555,14.52324825
2556,4.7150775
2557,35.87020475
2558,12.24241623
2559,5.462535988
2560,4.796165321
2561,5.438524126
2562,7.59082655
2563,10.32739138
2564,9.494108733
2565,8.407891733
2566,7.461040717
2567,5.222208033
2568,0.433603083
2569,0.471201683
2570,0.485202117
2571,1.269536333
2572,6.836720083
2573,7.181156067
2574,2.779389033
2575,2.501593233
2576,28.05711534
2577,43.73008904
2578,60.97997303
2579,18.86351833
2580,7.135902878
2581,29.45599729
2582,24.97949483
2583,6.662785529
2584,3.493309092
2585,5.046309867
2586,7.70900765
2587,9.409874333
2588,9.452290483
2589,7.875291083
2590,8.470821733
2591,5.849226183
2592,0.436653217
2593,0.488735567
2594,0.532636083
2595,1.5748035
2596,8.00013845
2597,8.00499255
2598,3.415564317
2599,16.80923575
2600,33.70090125
2601,82.3287431
2602,72.62137813
2603,34.44171301
2604,35.91415091
2605,80.75664246
2606,37.71529412
2607,18.19282901
2608,12.03408084
2609,7.364888148
2610,8.074341267
2611,9.120693133
2612,8.855308517
2613,8.546893067
2614,7.4923626
2615,6.701293933
2616,0.416603083
2617,0.472302617
2618,0.541552583
2619,0.88218795
2620,7.628571383
2621,8.0112068
2622,3.94792655
2623,14.64671094
2624,46.51883335
2625,69.30293518
2626,61.28866455
2627,32.23731264
2628,38.40922094
2629,70.78473753
2630,50.21412845
2631,14.22487519
2632,8.75011862
2633,7.410661483
2634,10.63567695
2635,10.13617577
2636,9.2161721
2637,8.005590383
2638,7.450089417
2639,5.77190685
2640,0.42060305
2641,0.470969367
2642,0.516569617
2643,1.140552967
2644,6.7465585
2645,7.973326083
2646,4.027430833
2647,10.46292887
2648,41.39197193
2649,81.10146015
2650,76.49100379
2651,43.1689523
2652,28.60887935
2653,80.32424397
2654,28.17236587
2655,16.74662855
2656,10.8734196
2657,5.864557825
2658,6.937411733
2659,8.170044667
2660,8.62087565
2661,8.76069105
2662,8.26589035
2663,6.531025733
2664,0.44640235
2665,0.508202067
2666,0.52873715
2667,0.775239617
2668,7.155658333
2669,8.106341717
2670,4.4447288
2671,16.27694859
2672,58.16988038
2673,70.4332038
2674,58.45936699
2675,37.83084249
2676,35.88230068
2677,65.41225744
2678,45.56652191
2679,17.82071952
2680,10.74842835
2681,6.62472869
2682,7.6288621
2683,8.801177267
2684,8.418159683
2685,8.8754074
2686,8.405787717
2687,5.6314569
2688,0.437320033
2689,0.495451883
2690,0.5159352
2691,0.948920667
2692,6.498472417
2693,7.475906333
2694,4.410993717
2695,14.66826098
2696,62.12612539
2697,62.34943618
2698,48.44313855
2699,33.6003159
2700,39.9957691
2701,89.88517951
2702,38.41724072
2703,14.74971513
2704,9.016812873
2705,5.370567833
2706,7.554646167
2707,8.819443283
2708,8.5854278
2709,7.936045033
2710,7.69850615
2711,5.908023983
2712,0.418203667
2713,0.4650022
2714,0.8381349
2715,1.39126875
2716,7.036804833
2717,7.931870783
2718,4.1321379
2719,11.66328082
2720,35.50368505
2721,53.37594815
2722,39.24153525
2723,18.20393172
2724,4.890246602
2725,33.9521561
2726,20.89870705
2727,3.864616315
2728,4.247320006
2729,5.540438255
2730,8.262606583
2731,9.423443267
2732,9.1126917
2733,8.809006717
2734,8.10427365
2735,6.649876033
2736,0.435653467
2737,0.463202233
2738,0.48640245
2739,1.3053701
2740,7.139187333
2741,7.3735231
2742,2.9328578
2743,5.893953353
2744,22.99893958
2745,56.10394859
2746,44.56687655
2747,22.11610586
2748,5.929687176
2749,39.20811687
2750,28.98866429
2751,4.002224029
2752,3.343497
2753,4.3801106
2754,7.811142717
2755,8.7130751
2756,8.58547545
2757,8.690507233
2758,9.00937155
2759,6.7886245
2760,0.4206044
2761,0.520635883
2762,0.511586533
2763,0.994488517
2764,6.75733965
2765,7.357326083
2766,3.542730633
2767,10.03925887
2768,51.26182046
2769,77.6939634
2770,69.97534931
2771,46.29733963
2772,32.24617036
2773,54.11972422
2774,35.67434613
2775,17.90878996
2776,10.00206755
2777,6.653039624
2778,8.337560533
2779,10.52872342
2780,9.204491
2781,8.7251242
2782,7.936707067
2783,6.1651911
2784,0.441752783
2785,0.49081915
2786,0.55672155
2787,1.177004233
2788,6.852371917
2789,7.765291117
2790,3.675961767
2791,15.07770762
2792,45.69250258
2793,70.91375437
2794,68.75634286
2795,35.74025065
2796,36.52185274
2797,67.79910712
2798,33.83207318
2799,18.44818868
2800,11.89027128
2801,6.897496532
2802,8.339896733
2803,9.423478883
2804,8.987462133
2805,9.010975567
2806,8.190689467
2807,7.1952754
2808,0.4436039
2809,0.481470317
2810,0.537221517
2811,1.1125897
2812,7.737091267
2813,8.032244683
2814,4.47754685
2815,13.68180079
2816,40.23034608
2817,70.48192716
2818,65.8207464
2819,43.72947134
2820,26.32539588
2821,77.34393331
2822,39.09136819
2823,16.97960662
2824,10.17087182
2825,6.504203137
2826,6.164230267
2827,8.53512715
2828,9.0044251
2829,8.759510483
2830,7.551894067
2831,6.356744933
2832,0.417403867
2833,0.477319983
2834,0.525719683
2835,1.16522255
2836,7.410840033
2837,8.081973033
2838,5.077042467
2839,17.82056136
2840,50.86383237
2841,82.30110168
2842,74.47991261
2843,31.6503369
2844,30.3631516
2845,67.157635
2846,37.8069899
2847,17.74057305
2848,10.45505683
2849,6.63651925
2850,7.4895947
2851,8.772094133
2852,8.5400763
2853,8.422895467
2854,7.7929423
2855,5.7328266
2856,0.439602933
2857,0.44393595
2858,0.542570467
2859,1.343774
2860,6.779873667
2861,7.902774533
2862,4.2809491
2863,5.37982875
2864,47.20267797
2865,65.52798472
2866,80.41786624
2867,37.18627166
2868,30.53440643
2869,73.88233194
2870,43.29696055
2871,17.56316533
2872,11.8203363
2873,7.257447817
2874,7.80216165
2875,9.171028033
2876,8.511027717
2877,7.823579417
2878,7.737509
2879,6.025225683
2880,0.4521039
2881,0.491953483
2882,0.510653383
2883,0.994203767
2884,6.841372783
2885,7.595638517
2886,2.942256
2887,1.967825
2888,34.94119015
2889,49.52143676
2890,54.38039687
2891,24.91242256
2892,9.150809385
2893,30.5766378
2894,13.70064745
2895,4.455346872
2896,4.153009433
2897,4.7895231
2898,6.628458333
2899,8.166842867
2900,8.148657183
2901,7.773690667
2902,7.936940067
2903,6.805923667
2904,0.440103517
2905,0.4817359
2906,0.50606845
2907,1.04586865
2908,6.9479534
2909,7.02297215
2910,2.332807633
2911,3.119363248
2912,27.54536214
2913,34.61890258
2914,52.87637076
2915,30.07339025
2916,5.634346792
2917,41.77503305
2918,25.49977189
2919,3.910575819
2920,4.421763449
2921,5.943722283
2922,9.6498404
2923,10.67647163
2924,9.219755417
2925,8.446856133
2926,7.539041367
2927,5.6517932
2928,0.45376995
2929,0.495868567
2930,0.5994025
2931,1.629086883
2932,7.23300625
2933,7.6921751
2934,4.166579883
2935,12.44659475
2936,47.0973047
2937,69.87639077
2938,70.89201034
2939,41.48432886
2940,27.19110083
2941,72.34755434
2942,43.34494165
2943,19.15518738
2944,8.981891469
2945,5.231568133
2946,6.972275317
2947,9.32806085
2948,8.337544767
2949,7.513944933
2950,7.591143883
2951,6.4677778
2952,0.43120385
2953,0.497552333
2954,0.5146867
2955,1.063072133
2956,7.278588583
2957,7.698559067
2958,3.78606365
2959,10.53897095
2960,41.75424068
2961,85.63812244
2962,72.46133763
2963,35.40901465
2964,32.32267176
2965,58.04339656
2966,42.63346078
2967,15.73176751
2968,9.371434571
2969,8.711750133
2970,8.037414133
2971,9.364445867
2972,9.042510733
2973,8.7065623
2974,7.913742767
2975,5.99084315
2976,0.4554025
2977,0.471052483
2978,0.541270183
2979,1.15968855
2980,7.521139767
2981,8.817289917
2982,4.675982217
2983,14.20285792
2984,65.46806632
2985,69.20220823
2986,51.47971431
2987,33.77882966
2988,33.85822211
2989,70.5001561
2990,42.00678118
2991,19.29552818
2992,12.21909133
2993,7.109417017
2994,7.822330183
2995,9.117993817
2996,8.752992133
2997,8.926190633
2998,7.971958367
2999,5.5812614
3000,0.44030365
3001,0.48718535
3002,0.52630155
3003,1.372420933
3004,7.60029165
3005,8.162876
3006,4.990662167
3007,21.92608712
3008,44.00844384
3009,70.80945313
3010,80.02012351
3011,45.12139779
3012,33.3760995
3013,66.19373225
3014,34.18507626
3015,15.21963032
3016,10.42890612
3017,7.749811017
3018,9.287224267
3019,9.30959245
3020,8.767625833
3021,8.592675467
3022,7.866726283
3023,5.431228083
3024,0.463186067
3025,0.503785817
3026,0.603469083
3027,1.758573217
3028,7.936506417
3029,8.32530915
3030,5.113045333
3031,15.33989165
3032,67.44056368
3033,51.85405044
3034,61.56143484
3035,42.35969638
3036,31.82950012
3037,63.2530231
3038,53.67172385
3039,20.39313571
3040,9.94324855
3041,7.920466617
3042,8.701510517
3043,9.76787905
3044,8.312227517
3045,8.323860217
3046,7.867092917
3047,6.309226783
3048,0.435135967
3049,0.499968367
3050,0.67401855
3051,1.682402717
3052,7.2004211
3053,6.91783925
3054,2.105239983
3055,4.093317893
3056,22.43556866
3057,42.81789565
3058,43.12766634
3059,14.86393872
3060,6.769577588
3061,48.68806669
3062,30.18830652
3063,5.690078191
3064,4.524785485
3065,7.470646921
3066,8.940256183
3067,10.15627372
3068,8.668628117
3069,7.9503934
3070,7.330942033
3071,5.4886411
3072,0.446185933
3073,0.48845175
3074,0.503135117
3075,1.338870183
3076,6.6548071
3077,7.4266741
3078,3.653606
3079,8.169941572
3080,36.30243373
3081,33.95615547
3082,35.24269062
3083,18.06488674
3084,6.838864459
3085,36.78666372
3086,35.25235352
3087,7.232210798
3088,4.699124846
3089,5.204541267
3090,7.822940567
3091,8.80070965
3092,8.058542867
3093,7.8050766
3094,7.510209283
3095,4.958790733
3096,0.4452027
3097,0.46587
3098,0.490602317
3099,1.100736283
3100,6.869208783
3101,7.608509233
3102,3.921393867
3103,10.85939452
3104,65.16247508
3105,82.04409275
3106,34.92586977
3107,27.73704174
3108,28.44013634
3109,70.02611551
3110,53.20032465
3111,22.80073461
3112,15.78884597
3113,7.545087983
3114,7.40663005
3115,9.137614317
3116,8.631228083
3117,8.582058583
3118,8.8491557
3119,7.21927475
3120,0.4344025
3121,0.4578355
3122,0.517136317
3123,1.0290044
3124,6.789206533
3125,7.2199568
3126,3.433545933
3127,10.4620221
3128,43.25713597
3129,81.74150436
3130,64.51084727
3131,33.36055941
3132,26.78228611
3133,80.46447021
3134,37.70899265
3135,16.90638287
3136,9.546371577
3137,6.7593321
3138,9.04711145
3139,9.418825567
3140,8.787126967
3141,8.7743427
3142,8.119610417
3143,6.178460283
3144,0.437203633
3145,0.4781689
3146,0.970553617
3147,1.403487933
3148,7.5772911
3149,8.004844483
3150,3.988379883
3151,13.46466953
3152,57.10323634
3153,68.03332338
3154,74.23347805
3155,37.46120684
3156,26.30208614
3157,59.8343226
3158,36.45070704
3159,17.25119201
3160,7.700220131
3161,5.075284633
3162,7.7144276
3163,8.6261251
3164,8.2156757
3165,8.290209717
3166,8.155394183
3167,4.412477117
3168,0.432985933
3169,0.47013515
3170,0.5388868
3171,1.297638317
3172,7.361356833
3173,7.7728258
3174,3.431544517
3175,21.33323815
3176,45.52011894
3177,64.04845584
3178,97.22750988
3179,46.47205758
3180,29.26821302
3181,55.79733713
3182,26.66588281
3183,15.21504729
3184,10.59293642
3185,8.135713085
3186,8.99951395
3187,10.1559114
3188,9.81174215
3189,8.513391117
3190,8.109573483
3191,6.384859183
3192,0.44471985
3193,0.497169667
3194,0.497871967
3195,1.2396736
3196,7.2877436
3197,7.828892767
3198,3.640246533
3199,10.55464247
3200,60.69194374
3201,73.49689154
3202,68.74752598
3203,40.28426964
3204,30.5189458
3205,63.34741614
3206,37.23142558
3207,22.43978901
3208,11.26667694
3209,5.997505133
3210,7.35077745
3211,8.844509683
3212,8.445245283
