period,scenario,load_demand,res_generation_total,generator_generation,battery_charge,battery_discharge,battery_soc,lost_load,fuel_consumption,grid_import,grid_export,grid_import_delivered,grid_export_delivered,res_generation__Solar
108,scenario_1,25.16719857,38.62051766404444,0.0,13.453319094044438,0.0,58.040224521309995,0.0,0.0,0.0,0.0,0.0,0.0,38.62051766404444
109,scenario_1,69.52760528,91.14070338450001,0.0,21.61309810450001,0.0,70.14821170594999,0.0,0.0,0.0,0.0,0.0,0.0,91.14070338450001
110,scenario_1,40.35851155,68.35851155,0.0,28.0,0.0,89.6,0.0,0.0,0.0,0.0,0.0,0.0,68.35851155
111,scenario_1,16.06080822,44.06080822,0.0,28.0,0.0,114.8,0.0,0.0,0.0,0.0,0.0,0.0,44.06080822
112,scenario_1,11.13203721,11.13203721,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13203721
113,scenario_1,6.720934517,6.720934517,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,6.720934517
114,scenario_1,7.718729683,0.0,0.0,0.0,7.718729683,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,scenario_1,8.156762667,0.0,0.0,0.0,8.156762667,131.42363368555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,scenario_1,8.333526983,0.0,0.0,0.0,8.333526983,122.36056405555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,scenario_1,8.669541767,0.0,0.0,0.0,8.669541767,113.10108963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,scenario_1,8.061559033,0.0,0.0,0.0,6.484590475049978,103.46826544444446,1.576968557950022,0.0,0.0,0.0,0.0,0.0,0.0
119,scenario_1,6.1051599,0.0,0.0,0.0,6.1051599,96.26316491661115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,scenario_1,0.433403,0.0,0.0,0.0,0.433403,89.47965391661114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,scenario_1,0.50298505,0.0,0.0,0.0,0.50298505,88.99809502772226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,scenario_1,0.561852467,0.0,0.0,0.0,0.561852467,88.43922274994448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,scenario_1,1.003154,0.0,0.0,0.0,1.003154,87.81494223105558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,scenario_1,7.334155783,0.0,0.0,0.0,7.334155783,86.70032667550002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,scenario_1,7.6850431,0.0,0.0,0.0,7.6850431,78.5512646943889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,scenario_1,4.142467567,0.0,0.0,0.0,4.142467567,70.01232791661113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,scenario_1,17.51604568,10.292194224149998,0.0,0.0,7.223851455850003,65.40958617550001,0.0,0.0,0.0,0.0,0.0,0.0,10.292194224149998
128,scenario_1,64.14942308,37.7046469779,0.0,0.0,26.444776102100008,57.38308455788889,0.0,0.0,0.0,0.0,0.0,0.0,37.7046469779
129,scenario_1,55.28743949,55.28743949,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,55.28743949
130,scenario_1,59.10552257,79.3327922553,0.0,20.22726968530001,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,79.3327922553
131,scenario_1,37.80177498,65.80177498,0.0,28.0,0.0,46.20454271677,0.0,0.0,0.0,0.0,0.0,0.0,65.80177498
132,scenario_1,29.6765353,57.6765353,0.0,28.0,0.0,71.40454271677,0.0,0.0,0.0,0.0,0.0,0.0,57.6765353
133,scenario_1,78.6250588,91.8475347744,0.0,13.222475974399998,0.0,96.60454271677,0.0,0.0,0.0,0.0,0.0,0.0,91.8475347744
134,scenario_1,45.35615928,45.35615928,0.0,0.0,0.0,108.50477109373,0.0,0.0,0.0,0.0,0.0,0.0,45.35615928
135,scenario_1,15.95275086,37.4319844098062,0.0,21.479233549806196,0.0,108.50477109373,0.0,0.0,0.0,0.0,0.0,0.0,37.4319844098062
136,scenario_1,14.70428766,14.70428766,0.0,0.0,0.0,127.83608128855558,0.0,0.0,0.0,0.0,0.0,0.0,14.70428766
137,scenario_1,5.653034667,5.653034667,0.0,0.0,0.0,127.83608128855558,0.0,0.0,0.0,0.0,0.0,0.0,5.653034667
138,scenario_1,7.442513817,0.0,0.0,0.0,7.442513817,127.83608128855558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,scenario_1,8.5101425,0.0,0.0,0.0,8.5101425,119.56662149188891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,scenario_1,8.839256917,0.0,0.0,0.0,8.839256917,110.11090760300002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,scenario_1,8.948091617,0.0,0.0,0.0,8.948091617,100.28951102855557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,scenario_1,7.885758533,0.0,0.0,0.0,7.885758533,90.34718700966668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,scenario_1,6.028342,0.0,0.0,0.0,6.028342,81.58523308411112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,scenario_1,0.426736217,0.0,0.0,0.0,0.426736217,74.88707530633334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,scenario_1,0.471002683,0.0,0.0,0.0,0.471002683,74.41292395411112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,scenario_1,0.54948745,0.0,0.0,0.0,0.54948745,73.88958763966667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,scenario_1,0.939055383,0.0,0.0,0.0,0.939055383,73.27904602855556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,scenario_1,6.969591933,0.0,0.0,0.0,6.969591933,72.23565115855556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,scenario_1,7.7251266,0.0,0.0,0.0,7.7251266,64.49166012188888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,scenario_1,4.4623499,0.0,0.0,0.0,4.4623499,55.90818612188889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,scenario_1,15.00782107,10.3614517635,0.0,0.0,4.6463693065000005,50.95001956633333,0.0,0.0,0.0,0.0,0.0,0.0,10.3614517635
